Time (s),ECG,HR GT
2.9250,1020,N/A
2.9275,1096,N/A
2.9300,1145,N/A
2.9325,1140,N/A
2.9350,1081,N/A
2.9375,1032,N/A
2.9400,1045,N/A
2.9425,1083,N/A
2.9450,1115,N/A
2.9475,1125,N/A
2.9500,1120,N/A
2.9525,1099,N/A
2.9550,1082,N/A
2.9575,1072,N/A
2.9600,1069,N/A
2.9625,1090,N/A
2.9650,1306,N/A
2.9675,1304,N/A
2.9700,1313,N/A
2.9725,1300,N/A
2.9750,1288,N/A
2.9775,1261,N/A
2.9800,1216,N/A
2.9825,1156,N/A
2.9850,1136,N/A
2.9875,1154,N/A
2.9900,1204,N/A
2.9925,1243,N/A
2.9950,1221,N/A
2.9975,1181,N/A
3.0000,1160,N/A
3.0025,1164,N/A
3.0050,1216,N/A
3.0075,1297,N/A
3.0100,1380,N/A
3.0125,1427,N/A
3.0150,1440,N/A
3.0175,1440,N/A
3.0200,1408,N/A
3.0225,1347,N/A
3.0250,1276,N/A
3.0275,1204,N/A
3.0300,1189,N/A
3.0325,1193,N/A
3.0350,1176,N/A
3.0375,1154,N/A
3.0400,1152,N/A
3.0425,1168,N/A
3.0450,1206,N/A
3.0475,1248,N/A
3.0500,1304,N/A
3.0525,1352,N/A
3.0550,1368,N/A
3.0575,1372,N/A
3.0600,1395,N/A
3.0625,1408,N/A
3.0650,1344,N/A
3.0675,1273,N/A
3.0700,1219,N/A
3.0725,1187,N/A
3.0750,1184,N/A
3.0775,1222,N/A
3.0800,1288,N/A
3.0825,1339,N/A
3.0850,1356,N/A
3.0875,1333,N/A
3.0900,1257,N/A
3.0925,1169,N/A
3.0950,1131,N/A
3.0975,1128,N/A
3.1000,1173,N/A
3.1025,1260,N/A
3.1050,1312,N/A
3.1075,1324,N/A
3.1100,1324,N/A
3.1125,1313,N/A
3.1150,1298,N/A
3.1175,1289,N/A
3.1200,1280,N/A
3.1225,1261,N/A
3.1250,1216,N/A
3.1275,1172,N/A
3.1300,1144,N/A
3.1325,1128,N/A
3.1350,1145,N/A
3.1375,1170,N/A
3.1400,1208,N/A
3.1425,1232,N/A
3.1450,1244,N/A
3.1475,1273,N/A
3.1500,1333,N/A
3.1525,1381,N/A
3.1550,1432,N/A
3.1575,1361,N/A
3.1600,1312,N/A
3.1625,1268,N/A
3.1650,1232,N/A
3.1675,1226,N/A
3.1700,1288,N/A
3.1725,1364,N/A
3.1750,1426,N/A
3.1775,1456,N/A
3.1800,1448,N/A
3.1825,1408,N/A
3.1850,1384,N/A
3.1875,1429,N/A
3.1900,1472,N/A
3.1925,1430,N/A
3.1950,1328,N/A
3.1975,1216,N/A
3.2000,1126,N/A
3.2025,1048,N/A
3.2050,1025,N/A
3.2075,1042,N/A
3.2100,1068,N/A
3.2125,1104,N/A
3.2150,1160,N/A
3.2175,1240,N/A
3.2200,1324,N/A
3.2225,1429,N/A
3.2250,1524,N/A
3.2275,1624,N/A
3.2300,1680,N/A
3.2325,1642,N/A
3.2350,1515,N/A
3.2375,1380,N/A
3.2400,1304,N/A
3.2425,1312,N/A
3.2450,1336,N/A
3.2475,1376,N/A
3.2500,1432,N/A
3.2525,1449,N/A
3.2550,1427,N/A
3.2575,1426,N/A
3.2600,1360,N/A
3.2625,1264,N/A
3.2650,1192,N/A
3.2675,1092,N/A
3.2700,1034,N/A
3.2725,1050,N/A
3.2750,1138,N/A
3.2775,1222,N/A
3.2800,1248,N/A
3.2825,1237,N/A
3.2850,1192,N/A
3.2875,1168,N/A
3.2900,1152,N/A
3.2925,1136,N/A
3.2950,1136,N/A
3.2975,1122,N/A
3.3000,1123,N/A
3.3025,1187,N/A
3.3050,1290,N/A
3.3075,1356,N/A
3.3100,1402,N/A
3.3125,1392,N/A
3.3150,1386,N/A
3.3175,1408,N/A
3.3200,1461,N/A
3.3225,1499,N/A
3.3250,1490,N/A
3.3275,1445,N/A
3.3300,1396,N/A
3.3325,1360,N/A
3.3350,1336,N/A
3.3375,1356,N/A
3.3400,1376,N/A
3.3425,1378,N/A
3.3450,1356,N/A
3.3475,1329,N/A
3.3500,1308,N/A
3.3525,1288,N/A
3.3550,1271,N/A
3.3575,1258,N/A
3.3600,1240,N/A
3.3625,1200,N/A
3.3650,1152,N/A
3.3675,1129,N/A
3.3700,1174,N/A
3.3725,1226,N/A
3.3750,1280,N/A
3.3775,1344,N/A
3.3800,1392,N/A
3.3825,1428,N/A
3.3850,1448,N/A
3.3875,1400,N/A
3.3900,1304,N/A
3.3925,1251,N/A
3.3950,1280,N/A
3.3975,1376,N/A
3.4000,1476,N/A
3.4025,1536,N/A
3.4050,1544,N/A
3.4075,1492,N/A
3.4100,1456,N/A
3.4125,1472,N/A
3.4150,1440,N/A
3.4175,1352,N/A
3.4200,1296,N/A
3.4225,1272,N/A
3.4250,1289,N/A
3.4275,1296,N/A
3.4300,1292,N/A
3.4325,1304,N/A
3.4350,1308,N/A
3.4375,1306,N/A
3.4400,1286,N/A
3.4425,1250,N/A
3.4450,1217,N/A
3.4475,1200,N/A
3.4500,1232,N/A
3.4525,1288,N/A
3.4550,1308,N/A
3.4575,1307,N/A
3.4600,1281,N/A
3.4625,1208,N/A
3.4650,1261,N/A
3.4675,1280,N/A
3.4700,1288,N/A
3.4725,1290,N/A
3.4750,1285,N/A
3.4775,1274,N/A
3.4800,1289,N/A
3.4825,1328,N/A
3.4850,1336,N/A
3.4875,1349,N/A
3.4900,1360,N/A
3.4925,1353,N/A
3.4950,1333,N/A
3.4975,1284,N/A
3.5000,1226,N/A
3.5025,1209,N/A
3.5050,1264,N/A
3.5075,1360,N/A
3.5100,1456,N/A
3.5125,1488,N/A
3.5150,1402,N/A
3.5175,1329,N/A
3.5200,1330,N/A
3.5225,1364,N/A
3.5250,1408,N/A
3.5275,1452,N/A
3.5300,1508,N/A
3.5325,1548,N/A
3.5350,1545,N/A
3.5375,1490,N/A
3.5400,1400,N/A
3.5425,1308,N/A
3.5450,1280,N/A
3.5475,1325,N/A
3.5500,1408,N/A
3.5525,1480,N/A
3.5550,1529,N/A
3.5575,1552,N/A
3.5600,1530,N/A
3.5625,1416,N/A
3.5650,1256,N/A
3.5675,1186,N/A
3.5700,1194,N/A
3.5725,1240,N/A
3.5750,1304,N/A
3.5775,1328,N/A
3.5800,1305,N/A
3.5825,1274,N/A
3.5850,1273,N/A
3.5875,1259,N/A
3.5900,1259,N/A
3.5925,1258,N/A
3.5950,1289,N/A
3.5975,1360,N/A
3.6000,1417,N/A
3.6025,1440,N/A
3.6050,1428,N/A
3.6075,1426,N/A
3.6100,1441,N/A
3.6125,1444,N/A
3.6150,1440,N/A
3.6175,1451,N/A
3.6200,1448,N/A
3.6225,1427,N/A
3.6250,1418,N/A
3.6275,1417,N/A
3.6300,1408,N/A
3.6325,1409,N/A
3.6350,1433,N/A
3.6375,1440,N/A
3.6400,1466,N/A
3.6425,1476,N/A
3.6450,1442,N/A
3.6475,1410,N/A
3.6500,1397,N/A
3.6525,1384,N/A
3.6550,1378,N/A
3.6575,1392,N/A
3.6600,1424,N/A
3.6625,1413,N/A
3.6650,1394,N/A
3.6675,1377,N/A
3.6700,1450,N/A
3.6725,1530,N/A
3.6750,1608,N/A
3.6775,1656,N/A
3.6800,1664,N/A
3.6825,1648,N/A
3.6850,1632,N/A
3.6875,1648,N/A
3.6900,1664,N/A
3.6925,1668,N/A
3.6950,1644,N/A
3.6975,1632,N/A
3.7000,1608,N/A
3.7025,1553,N/A
3.7050,1476,N/A
3.7075,1410,N/A
3.7100,1332,N/A
3.7125,1264,N/A
3.7150,1272,N/A
3.7175,1336,N/A
3.7200,1378,N/A
3.7225,1424,N/A
3.7250,1434,N/A
3.7275,1456,N/A
3.7300,1464,N/A
3.7325,1452,N/A
3.7350,1431,N/A
3.7375,1416,N/A
3.7400,1413,N/A
3.7425,1410,N/A
3.7450,1408,N/A
3.7475,1389,N/A
3.7500,1362,N/A
3.7525,1352,N/A
3.7550,1336,N/A
3.7575,1336,N/A
3.7600,1360,N/A
3.7625,1370,N/A
3.7650,1362,N/A
3.7675,1321,N/A
3.7700,1264,N/A
3.7725,1217,N/A
3.7750,1188,N/A
3.7775,1157,N/A
3.7800,1156,N/A
3.7825,1180,N/A
3.7850,1218,N/A
3.7875,1275,N/A
3.7900,1332,N/A
3.7925,1334,N/A
3.7950,1323,N/A
3.7975,1344,N/A
3.8000,1393,N/A
3.8025,1424,N/A
3.8050,1413,N/A
3.8075,1392,N/A
3.8100,1382,N/A
3.8125,1377,N/A
3.8150,1387,N/A
3.8175,1408,N/A
3.8200,1412,N/A
3.8225,1408,N/A
3.8250,1356,N/A
3.8275,1321,N/A
3.8300,1297,N/A
3.8325,1280,N/A
3.8350,1292,N/A
3.8375,1314,N/A
3.8400,1360,N/A
3.8425,1400,N/A
3.8450,1408,N/A
3.8475,1376,N/A
3.8500,1322,N/A
3.8525,1314,N/A
3.8550,1380,N/A
3.8575,1490,N/A
3.8600,1568,N/A
3.8625,1562,N/A
3.8650,1496,N/A
3.8675,1440,N/A
3.8700,1400,N/A
3.8725,1333,N/A
3.8750,1252,N/A
3.8775,1168,N/A
3.8800,1104,N/A
3.8825,1072,N/A
3.8850,1036,N/A
3.8875,1100,N/A
3.8900,1200,N/A
3.8925,1289,N/A
3.8950,1332,N/A
3.8975,1349,N/A
3.9000,1388,N/A
3.9025,1448,N/A
3.9050,1506,N/A
3.9075,1573,N/A
3.9100,1610,N/A
3.9125,1602,N/A
3.9150,1529,N/A
3.9175,1408,N/A
3.9200,1306,N/A
3.9225,1225,N/A
3.9250,1164,N/A
3.9275,1135,N/A
3.9300,1114,N/A
3.9325,1137,N/A
3.9350,1126,N/A
3.9375,1179,N/A
3.9400,1221,N/A
3.9425,1248,N/A
3.9450,1253,N/A
3.9475,1258,N/A
3.9500,1216,N/A
3.9525,1224,N/A
3.9550,1250,N/A
3.9575,1317,N/A
3.9600,1380,N/A
3.9625,1396,N/A
3.9650,1369,N/A
3.9675,1369,N/A
3.9700,1412,N/A
3.9725,1472,N/A
3.9750,1520,N/A
3.9775,1544,N/A
3.9800,1508,N/A
3.9825,1410,N/A
3.9850,1298,N/A
3.9875,1176,N/A
3.9900,1099,N/A
3.9925,1083,N/A
3.9950,1133,N/A
3.9975,1296,N/A
4.0000,1521,N/A
4.0025,1768,N/A
4.0050,1988,N/A
4.0075,2136,N/A
4.0100,2160,N/A
4.0125,2096,N/A
4.0150,2072,N/A
4.0175,2112,N/A
4.0200,2208,N/A
4.0225,2312,N/A
4.0250,2400,N/A
4.0275,2464,N/A
4.0300,2514,N/A
4.0325,2568,N/A
4.0350,2597,N/A
4.0375,2592,N/A
4.0400,2505,N/A
4.0425,2416,N/A
4.0450,2345,N/A
4.0475,2304,N/A
4.0500,2264,N/A
4.0525,2208,N/A
4.0550,2145,N/A
4.0575,2112,N/A
4.0600,2096,N/A
4.0625,2064,N/A
4.0650,1944,N/A
4.0675,1704,N/A
4.0700,1424,N/A
4.0725,1216,N/A
4.0750,1114,N/A
4.0775,1048,N/A
4.0800,934,N/A
4.0825,777,N/A
4.0850,608,N/A
4.0875,458,N/A
4.0900,374,N/A
4.0925,380,N/A
4.0950,441,N/A
4.0975,507,N/A
4.1000,524,N/A
4.1025,499,N/A
4.1050,461,N/A
4.1075,450,N/A
4.1100,506,N/A
4.1125,548,N/A
4.1150,617,N/A
4.1175,669,N/A
4.1200,690,N/A
4.1225,682,N/A
4.1250,708,N/A
4.1275,768,N/A
4.1300,827,N/A
4.1325,841,N/A
4.1350,860,N/A
4.1375,908,N/A
4.1400,962,N/A
4.1425,1000,N/A
4.1450,984,N/A
4.1475,992,N/A
4.1500,1000,N/A
4.1525,1032,N/A
4.1550,1090,N/A
4.1575,1144,N/A
4.1600,1211,N/A
4.1625,1296,N/A
4.1650,1334,N/A
4.1675,1280,N/A
4.1700,1189,N/A
4.1725,1125,N/A
4.1750,1116,N/A
4.1775,1139,N/A
4.1800,1216,N/A
4.1825,1268,N/A
4.1850,1317,N/A
4.1875,1358,N/A
4.1900,1408,N/A
4.1925,1472,N/A
4.1950,1504,N/A
4.1975,1476,N/A
4.2000,1474,N/A
4.2025,1456,N/A
4.2050,1402,N/A
4.2075,1329,N/A
4.2100,1272,N/A
4.2125,1232,N/A
4.2150,1250,N/A
4.2175,1321,N/A
4.2200,1413,N/A
4.2225,1474,N/A
4.2250,1474,N/A
4.2275,1448,N/A
4.2300,1426,N/A
4.2325,1410,N/A
4.2350,1395,N/A
4.2375,1376,N/A
4.2400,1360,N/A
4.2425,1336,N/A
4.2450,1336,N/A
4.2475,1352,N/A
4.2500,1349,N/A
4.2525,1345,N/A
4.2550,1318,N/A
4.2575,1296,N/A
4.2600,1280,N/A
4.2625,1264,N/A
4.2650,1266,N/A
4.2675,1286,N/A
4.2700,1330,N/A
4.2725,1386,N/A
4.2750,1416,N/A
4.2775,1402,N/A
4.2800,1344,N/A
4.2825,1272,N/A
4.2850,1252,N/A
4.2875,1280,N/A
4.2900,1304,N/A
4.2925,1361,N/A
4.2950,1416,N/A
4.2975,1452,N/A
4.3000,1452,N/A
4.3025,1440,N/A
4.3050,1440,N/A
4.3075,1432,N/A
4.3100,1436,N/A
4.3125,1408,N/A
4.3150,1368,N/A
4.3175,1385,N/A
4.3200,1429,N/A
4.3225,1498,N/A
4.3250,1568,N/A
4.3275,1612,N/A
4.3300,1601,N/A
4.3325,1552,N/A
4.3350,1497,N/A
4.3375,1444,N/A
4.3400,1356,N/A
4.3425,1265,N/A
4.3450,1200,N/A
4.3475,1162,N/A
4.3500,1200,N/A
4.3525,1249,N/A
4.3550,1292,N/A
4.3575,1353,N/A
4.3600,1444,N/A
4.3625,1512,N/A
4.3650,1536,N/A
4.3675,1524,N/A
4.3700,1496,N/A
4.3725,1450,N/A
4.3750,1392,N/A
4.3775,1348,N/A
4.3800,1360,N/A
4.3825,1400,N/A
4.3850,1408,N/A
4.3875,1424,N/A
4.3900,1440,N/A
4.3925,1481,N/A
4.3950,1527,N/A
4.3975,1592,N/A
4.4000,1668,N/A
4.4025,1792,N/A
4.4050,1800,N/A
4.4075,1764,N/A
4.4100,1673,N/A
4.4125,1536,N/A
4.4150,1395,N/A
4.4175,1313,N/A
4.4200,1228,N/A
4.4225,1208,N/A
4.4250,1234,N/A
4.4275,1300,N/A
4.4300,1333,N/A
4.4325,1336,N/A
4.4350,1317,N/A
4.4375,1290,N/A
4.4400,1234,N/A
4.4425,1176,N/A
4.4450,1161,N/A
4.4475,1227,N/A
4.4500,1360,N/A
4.4525,1440,N/A
4.4550,1504,N/A
4.4575,1516,N/A
4.4600,1508,N/A
4.4625,1472,N/A
4.4650,1456,N/A
4.4675,1444,N/A
4.4700,1392,N/A
4.4725,1336,N/A
4.4750,1251,N/A
4.4775,1218,N/A
4.4800,1228,N/A
4.4825,1240,N/A
4.4850,1258,N/A
4.4875,1332,N/A
4.4900,1436,N/A
4.4925,1504,N/A
4.4950,1504,N/A
4.4975,1427,N/A
4.5000,1315,N/A
4.5025,1204,N/A
4.5050,1176,N/A
4.5075,1188,N/A
4.5100,1224,N/A
4.5125,1266,N/A
4.5150,1288,N/A
4.5175,1312,N/A
4.5200,1344,N/A
4.5225,1376,N/A
4.5250,1400,N/A
4.5275,1388,N/A
4.5300,1352,N/A
4.5325,1315,N/A
4.5350,1280,N/A
4.5375,1272,N/A
4.5400,1300,N/A
4.5425,1352,N/A
4.5450,1385,N/A
4.5475,1420,N/A
4.5500,1435,N/A
4.5525,1475,N/A
4.5550,1456,N/A
4.5575,1448,N/A
4.5600,1481,N/A
4.5625,1541,N/A
4.5650,1580,N/A
4.5675,1602,N/A
4.5700,1544,N/A
4.5725,1458,N/A
4.5750,1416,N/A
4.5775,1418,N/A
4.5800,1433,N/A
4.5825,1450,N/A
4.5850,1459,N/A
4.5875,1477,N/A
4.5900,1482,N/A
4.5925,1476,N/A
4.5950,1465,N/A
4.5975,1488,N/A
4.6000,1505,N/A
4.6025,1504,N/A
4.6050,1480,N/A
4.6075,1440,N/A
4.6100,1448,N/A
4.6125,1456,N/A
4.6150,1432,N/A
4.6175,1408,N/A
4.6200,1339,N/A
4.6225,1306,N/A
4.6250,1324,N/A
4.6275,1332,N/A
4.6300,1344,N/A
4.6325,1344,N/A
4.6350,1376,N/A
4.6375,1440,N/A
4.6400,1488,N/A
4.6425,1500,N/A
4.6450,1500,N/A
4.6475,1464,N/A
4.6500,1416,N/A
4.6525,1348,N/A
4.6550,1318,N/A
4.6575,1344,N/A
4.6600,1440,N/A
4.6625,1536,N/A
4.6650,1576,N/A
4.6675,1576,N/A
4.6700,1573,N/A
4.6725,1586,N/A
4.6750,1602,N/A
4.6775,1616,N/A
4.6800,1601,N/A
4.6825,1545,N/A
4.6850,1448,N/A
4.6875,1350,N/A
4.6900,1248,N/A
4.6925,1152,N/A
4.6950,1104,N/A
4.6975,1136,N/A
4.7000,1233,N/A
4.7025,1353,N/A
4.7050,1458,N/A
4.7075,1559,N/A
4.7100,1625,N/A
4.7125,1622,N/A
4.7150,1504,N/A
4.7175,1388,N/A
4.7200,1274,N/A
4.7225,1197,N/A
4.7250,1129,N/A
4.7275,1064,N/A
4.7300,1008,N/A
4.7325,981,N/A
4.7350,960,N/A
4.7375,972,N/A
4.7400,972,N/A
4.7425,947,N/A
4.7450,913,N/A
4.7475,884,N/A
4.7500,872,N/A
4.7525,848,N/A
4.7550,859,N/A
4.7575,897,N/A
4.7600,944,N/A
4.7625,981,N/A
4.7650,1024,N/A
4.7675,1028,N/A
4.7700,972,N/A
4.7725,891,N/A
4.7750,820,N/A
4.7775,794,N/A
4.7800,800,N/A
4.7825,818,N/A
4.7850,836,N/A
4.7875,864,N/A
4.7900,889,N/A
4.7925,872,N/A
4.7950,795,N/A
4.7975,684,N/A
4.8000,611,N/A
4.8025,592,N/A
4.8050,628,N/A
4.8075,730,N/A
4.8100,870,N/A
4.8125,1010,N/A
4.8150,1109,N/A
4.8175,1158,N/A
4.8200,1144,N/A
4.8225,1024,N/A
4.8250,819,N/A
4.8275,630,N/A
4.8300,531,N/A
4.8325,512,N/A
4.8350,512,N/A
4.8375,526,N/A
4.8400,519,N/A
4.8425,515,N/A
4.8450,544,N/A
4.8475,616,N/A
4.8500,707,N/A
4.8525,796,N/A
4.8550,881,N/A
4.8575,963,N/A
4.8600,960,N/A
4.8625,853,N/A
4.8650,712,N/A
4.8675,562,N/A
4.8700,418,N/A
4.8725,336,N/A
4.8750,360,N/A
4.8775,468,N/A
4.8800,600,N/A
4.8825,648,N/A
4.8850,621,N/A
4.8875,546,N/A
4.8900,516,N/A
4.8925,504,N/A
4.8950,534,N/A
4.8975,569,N/A
4.9000,601,N/A
4.9025,648,N/A
4.9050,705,N/A
4.9075,758,N/A
4.9100,769,N/A
4.9125,745,N/A
4.9150,736,N/A
4.9175,762,N/A
4.9200,812,N/A
4.9225,808,N/A
4.9250,784,N/A
4.9275,728,N/A
4.9300,657,N/A
4.9325,580,N/A
4.9350,517,N/A
4.9375,464,N/A
4.9400,469,N/A
4.9425,514,N/A
4.9450,656,N/A
4.9475,868,N/A
4.9500,1064,N/A
4.9525,1188,N/A
4.9550,1170,N/A
4.9575,1072,N/A
4.9600,960,N/A
4.9625,881,N/A
4.9650,849,N/A
4.9675,848,N/A
4.9700,861,N/A
4.9725,865,N/A
4.9750,819,N/A
4.9775,741,N/A
4.9800,663,N/A
4.9825,614,N/A
4.9850,618,N/A
4.9875,654,N/A
4.9900,720,N/A
4.9925,778,N/A
4.9950,808,N/A
4.9975,788,N/A
5.0000,744,N/A
5.0025,648,N/A
5.0050,576,N/A
5.0075,544,N/A
5.0100,600,N/A
5.0125,696,N/A
5.0150,832,N/A
5.0175,986,N/A
5.0200,1173,N/A
5.0225,1320,N/A
5.0250,1330,N/A
5.0275,1241,N/A
5.0300,1089,N/A
5.0325,896,N/A
5.0350,706,N/A
5.0375,544,N/A
5.0400,459,N/A
5.0425,480,N/A
5.0450,558,N/A
5.0475,658,N/A
5.0500,768,N/A
5.0525,896,N/A
5.0550,1002,N/A
5.0575,1009,N/A
5.0600,939,N/A
5.0625,812,N/A
5.0650,696,N/A
5.0675,621,N/A
5.0700,592,N/A
5.0725,618,N/A
5.0750,684,N/A
5.0775,763,N/A
5.0800,845,N/A
5.0825,909,N/A
5.0850,976,N/A
5.0875,1048,N/A
5.0900,1088,N/A
5.0925,1096,N/A
5.0950,1058,N/A
5.0975,978,N/A
5.1000,872,N/A
5.1025,750,N/A
5.1050,616,N/A
5.1075,492,N/A
5.1100,401,N/A
5.1125,353,N/A
5.1150,356,N/A
5.1175,441,N/A
5.1200,596,N/A
5.1225,808,N/A
5.1250,1072,N/A
5.1275,1300,N/A
5.1300,1424,N/A
5.1325,1416,N/A
5.1350,1290,N/A
5.1375,1160,N/A
5.1400,1072,N/A
5.1425,1008,N/A
5.1450,944,N/A
5.1475,928,N/A
5.1500,950,N/A
5.1525,1001,N/A
5.1550,1077,N/A
5.1575,1144,N/A
5.1600,1101,N/A
5.1625,948,N/A
5.1650,773,N/A
5.1675,627,N/A
5.1700,566,N/A
5.1725,580,N/A
5.1750,659,N/A
5.1775,768,N/A
5.1800,876,N/A
5.1825,992,N/A
5.1850,1112,N/A
5.1875,1184,N/A
5.1900,1192,N/A
5.1925,1168,N/A
5.1950,1113,N/A
5.1975,1097,N/A
5.2000,1090,N/A
5.2025,1094,N/A
5.2050,1089,N/A
5.2075,1048,N/A
5.2100,988,N/A
5.2125,968,N/A
5.2150,988,N/A
5.2175,1040,N/A
5.2200,1066,N/A
5.2225,1048,N/A
5.2250,992,N/A
5.2275,957,N/A
5.2300,960,N/A
5.2325,997,N/A
5.2350,1068,N/A
5.2375,1125,N/A
5.2400,1172,N/A
5.2425,1217,N/A
5.2450,1232,N/A
5.2475,1211,N/A
5.2500,1120,N/A
5.2525,1015,N/A
5.2550,932,N/A
5.2575,892,N/A
5.2600,896,N/A
5.2625,930,N/A
5.2650,960,N/A
5.2675,976,N/A
5.2700,976,N/A
5.2725,977,N/A
5.2750,1004,N/A
5.2775,1040,N/A
5.2800,1056,N/A
5.2825,1059,N/A
5.2850,1069,N/A
5.2875,1076,N/A
5.2900,1074,N/A
5.2925,1114,N/A
5.2950,1196,N/A
5.2975,1296,N/A
5.3000,1338,N/A
5.3025,1344,N/A
5.3050,1320,N/A
5.3075,1301,N/A
5.3100,1273,N/A
5.3125,1218,N/A
5.3150,1109,N/A
5.3175,980,N/A
5.3200,869,N/A
5.3225,816,N/A
5.3250,803,N/A
5.3275,818,N/A
5.3300,877,N/A
5.3325,972,N/A
5.3350,1097,N/A
5.3375,1203,N/A
5.3400,1221,N/A
5.3425,1205,N/A
5.3450,1205,N/A
5.3475,1250,N/A
5.3500,1330,N/A
5.3525,1401,N/A
5.3550,1428,N/A
5.3575,1440,N/A
5.3600,1432,N/A
5.3625,1396,N/A
5.3650,1339,N/A
5.3675,1272,N/A
5.3700,1194,N/A
5.3725,1114,N/A
5.3750,1028,N/A
5.3775,968,N/A
5.3800,986,N/A
5.3825,1032,N/A
5.3850,1046,N/A
5.3875,1014,N/A
5.3900,969,N/A
5.3925,985,N/A
5.3950,1088,N/A
5.3975,1242,N/A
5.4000,1072,N/A
5.4025,1049,N/A
5.4050,1062,N/A
5.4075,1097,N/A
5.4100,1172,N/A
5.4125,1256,N/A
5.4150,1244,N/A
5.4175,1172,N/A
5.4200,1077,N/A
5.4225,1030,N/A
5.4250,1090,N/A
5.4275,1189,N/A
5.4300,1280,N/A
5.4325,1328,N/A
5.4350,1352,N/A
5.4375,1370,N/A
5.4400,1416,N/A
5.4425,1456,N/A
5.4450,1441,N/A
5.4475,1369,N/A
5.4500,1298,N/A
5.4525,1240,N/A
5.4550,1224,N/A
5.4575,1251,N/A
5.4600,1265,N/A
5.4625,1243,N/A
5.4650,1218,N/A
5.4675,1200,N/A
5.4700,1204,N/A
5.4725,1236,N/A
5.4750,1267,N/A
5.4775,1300,N/A
5.4800,1332,N/A
5.4825,1360,N/A
5.4850,1370,N/A
5.4875,1360,N/A
5.4900,1331,N/A
5.4925,1314,N/A
5.4950,1288,N/A
5.4975,1265,N/A
5.5000,1256,N/A
5.5025,1250,N/A
5.5050,1257,N/A
5.5075,1240,N/A
5.5100,1184,N/A
5.5125,1088,N/A
5.5150,1048,N/A
5.5175,1088,N/A
5.5200,1152,N/A
5.5225,1208,N/A
5.5250,1302,N/A
5.5275,1393,N/A
5.5300,1394,N/A
5.5325,1346,N/A
5.5350,1264,N/A
5.5375,1184,N/A
5.5400,1164,N/A
5.5425,1172,N/A
5.5450,1177,N/A
5.5475,1168,N/A
5.5500,1140,N/A
5.5525,1120,N/A
5.5550,1098,N/A
5.5575,1104,N/A
5.5600,1153,N/A
5.5625,1244,N/A
5.5650,1344,N/A
5.5675,1432,N/A
5.5700,1475,N/A
5.5725,1452,N/A
5.5750,1420,N/A
5.5775,1420,N/A
5.5800,1428,N/A
5.5825,1394,N/A
5.5850,1337,N/A
5.5875,1298,N/A
5.5900,1272,N/A
5.5925,1248,N/A
5.5950,1187,N/A
5.5975,1121,N/A
5.6000,1108,N/A
5.6025,1089,N/A
5.6050,1104,N/A
5.6075,1120,N/A
5.6100,1121,N/A
5.6125,1160,N/A
5.6150,1237,N/A
5.6175,1328,N/A
5.6200,1371,N/A
5.6225,1370,N/A
5.6250,1388,N/A
5.6275,1410,N/A
5.6300,1472,N/A
5.6325,1464,N/A
5.6350,1480,N/A
5.6375,1544,N/A
5.6400,1548,N/A
5.6425,1537,N/A
5.6450,1537,N/A
5.6475,1561,N/A
5.6500,1548,N/A
5.6525,1440,N/A
5.6550,1305,N/A
5.6575,1218,N/A
5.6600,1248,N/A
5.6625,1344,N/A
5.6650,1432,N/A
5.6675,1476,N/A
5.6700,1425,N/A
5.6725,1332,N/A
5.6750,1333,N/A
5.6775,1417,N/A
5.6800,1435,N/A
5.6825,1392,N/A
5.6850,1283,N/A
5.6875,1189,N/A
5.6900,1128,N/A
5.6925,1136,N/A
5.6950,1233,N/A
5.6975,1337,N/A
5.7000,1433,N/A
5.7025,1480,N/A
5.7050,1476,N/A
5.7075,1428,N/A
5.7100,1400,N/A
5.7125,1392,N/A
5.7150,1381,N/A
5.7175,1397,N/A
5.7200,1448,N/A
5.7225,1488,N/A
5.7250,1448,N/A
5.7275,1384,N/A
5.7300,1304,N/A
5.7325,1248,N/A
5.7350,1280,N/A
5.7375,1306,N/A
5.7400,1312,N/A
5.7425,1283,N/A
5.7450,1232,N/A
5.7475,1139,N/A
5.7500,1048,N/A
5.7525,986,N/A
5.7550,972,N/A
5.7575,961,N/A
5.7600,928,N/A
5.7625,888,N/A
5.7650,896,N/A
5.7675,907,N/A
5.7700,906,N/A
5.7725,866,N/A
5.7750,832,N/A
5.7775,841,N/A
5.7800,857,N/A
5.7825,849,N/A
5.7850,921,N/A
5.7875,924,N/A
5.7900,888,N/A
5.7925,828,N/A
5.7950,750,N/A
5.7975,674,N/A
5.8000,568,N/A
5.8025,464,N/A
5.8050,373,N/A
5.8075,299,N/A
5.8100,228,N/A
5.8125,214,N/A
5.8150,261,N/A
5.8175,294,N/A
5.8200,291,N/A
5.8225,296,N/A
5.8250,302,N/A
5.8275,340,N/A
5.8300,362,N/A
5.8325,366,N/A
5.8350,358,N/A
5.8375,352,N/A
5.8400,334,N/A
5.8425,301,N/A
5.8450,241,N/A
5.8475,211,N/A
5.8500,240,N/A
5.8525,316,N/A
5.8550,365,N/A
5.8575,377,N/A
5.8600,336,N/A
5.8625,305,N/A
5.8650,341,N/A
5.8675,390,N/A
5.8700,412,N/A
5.8725,419,N/A
5.8750,401,N/A
5.8775,397,N/A
5.8800,381,N/A
5.8825,337,N/A
5.8850,291,N/A
5.8875,380,N/A
