Time (s),PPG_Red,PPG_IR,PPG_Green,ECG,Temp_Ambient,Temp_Object,SpO2_Ground_Truth,HR_Ground_Truth
38.2625,30757,32464,86,2077,27.25,25.75,98,90
38.2650,30758,32473,93,1664,27.25,25.75,98,90
38.2675,30756,32467,88,1633,27.25,25.75,98,90
38.2700,30755,32468,103,1486,27.25,25.75,98,90
38.2725,30750,32449,101,1271,27.25,25.75,98,90
38.2750,30759,32482,100,1051,27.25,25.75,98,90
38.2775,30760,32479,94,826,27.25,25.75,98,90
38.2800,30751,32488,87,902,27.25,25.75,98,90
38.2825,30765,32500,82,831,27.25,25.75,98,90
38.2850,30761,32499,81,683,27.25,25.75,98,90
38.2875,30768,32505,87,662,27.25,25.75,98,90
38.2900,30777,32507,84,801,27.25,25.75,98,90
38.2925,30771,32504,99,1015,27.25,25.75,98,90
38.2950,30779,32510,79,1040,27.25,25.75,98,90
38.2975,30769,32505,90,792,27.25,25.75,98,90
38.3000,30775,32497,100,944,27.25,25.75,98,90
38.3025,30767,32513,102,1183,27.25,25.75,98,90
38.3050,30769,32532,85,906,27.25,25.75,98,90
38.3075,30768,32527,78,883,27.25,25.75,98,90
38.3100,30782,32522,89,1056,27.25,25.75,98,90
38.3125,30789,32526,81,924,27.25,25.75,98,90
38.3150,30789,32537,86,936,27.25,25.75,98,90
38.3175,30786,32546,89,1014,27.25,25.75,98,90
38.3200,30795,32553,82,1010,27.25,25.75,98,90
38.3225,30786,32524,81,814,27.25,25.75,98,90
38.3250,30759,32542,75,923,27.25,25.75,98,90
38.3275,30779,32546,80,895,27.25,25.75,98,90
38.3300,30814,32540,63,827,27.25,25.75,98,90
38.3325,30785,32541,49,897,27.25,25.75,98,90
38.3350,30793,32522,86,1070,27.25,25.75,98,90
38.3375,30787,32550,89,1104,27.25,25.75,98,90
38.3400,30770,32572,60,1272,27.25,25.75,98,90
38.3425,30803,32551,59,1173,27.25,25.75,98,90
38.3450,30816,32558,84,976,27.25,25.75,98,90
38.3475,30795,32568,104,904,27.25,25.75,98,90
38.3500,30796,32541,74,984,27.25,25.75,98,90
38.3525,30792,32531,56,779,27.25,25.75,98,90
38.3550,30789,32568,74,816,27.25,25.75,98,90
38.3575,30760,32479,94,1008,27.25,25.75,98,90
38.3600,30751,32488,87,1069,27.25,25.75,98,90
38.3625,30802,32550,105,1046,27.25,25.75,98,90
38.3650,30806,32566,106,1210,27.25,25.75,98,90
38.3675,30798,32577,91,968,27.25,25.75,98,90
38.3700,30814,32622,87,826,27.25,25.75,98,90
38.3725,30803,32626,84,1045,27.26,25.75,98,90
38.3750,30807,32608,96,1250,27.26,25.75,98,90
38.3775,30810,32613,99,1284,27.26,25.75,98,90
38.3800,30807,32626,112,1407,27.26,25.75,98,90
38.3825,30813,32634,113,1405,27.26,25.75,98,90
38.3850,30819,32639,87,1147,27.26,25.75,98,90
38.3875,30813,32642,79,1111,27.26,25.75,98,90
38.3900,30826,32647,82,942,27.26,25.75,98,90
38.3925,30833,32651,77,1213,27.26,25.75,98,90
38.3950,30836,32654,91,1440,27.26,25.75,98,90
38.3975,30833,32655,68,1318,27.26,25.75,98,90
38.4000,30836,32660,94,1212,27.26,25.75,98,90
38.4025,30822,32658,83,1141,27.26,25.75,98,90
38.4050,30833,32655,102,1060,27.26,25.75,98,90
38.4075,30832,32663,96,993,27.26,25.75,98,90
38.4100,30838,32682,97,1165,27.26,25.75,98,90
38.4125,30839,32688,98,1278,27.26,25.75,98,90
38.4150,30847,32697,87,1137,27.26,25.75,98,90
38.4175,30852,32705,80,1141,27.26,25.75,98,90
38.4200,30839,32705,92,1346,27.26,25.75,98,90
38.4225,30849,32709,97,1284,27.26,25.75,98,90
38.4250,30846,32715,85,1279,27.26,25.75,98,90
38.4275,30858,32719,87,1258,27.26,25.75,98,90
38.4300,30855,32707,97,1086,27.26,25.75,98,90
38.4325,30849,32711,98,1250,27.26,25.75,98,90
38.4350,30851,32716,97,1403,27.26,25.75,98,90
38.4375,30849,32727,92,1362,27.26,25.75,98,90
38.4400,30863,32744,95,1310,27.26,25.75,98,90
38.4425,30867,32739,75,1107,27.26,25.75,98,90
38.4450,30863,32752,83,1145,27.26,25.75,98,90
38.4475,30871,32759,81,1422,27.26,25.75,98,90
38.4500,30872,32755,83,1527,27.26,25.75,98,90
38.4525,30879,32757,72,1706,27.26,25.75,98,90
38.4550,30872,32763,88,1679,27.26,25.75,98,90
38.4575,30868,32772,99,1678,27.26,25.75,98,90
38.4600,30870,32727,101,1628,27.26,25.75,98,90
38.4625,30864,32774,80,1521,27.26,25.75,98,90
38.4650,30870,32738,93,1529,27.26,25.75,98,90
38.4675,30877,32773,82,1617,27.26,25.75,98,90
38.4700,30877,32735,87,1702,27.26,25.75,98,90
38.4725,30874,32766,80,1582,27.26,25.75,98,90
38.4750,30869,32765,93,1539,27.26,25.75,98,90
38.4775,30872,32745,84,1543,27.26,25.75,98,90
38.4800,30861,32706,100,1606,27.26,25.75,98,90
38.4825,30858,32717,108,1522,27.26,25.75,98,90
38.4850,30845,32679,94,1449,27.26,25.75,98,90
38.4875,30833,32673,82,1484,27.26,25.75,98,90
38.4900,30825,32647,97,1507,27.26,25.75,98,90
38.4925,30816,32645,92,1203,27.26,25.75,98,90
38.4950,30808,32615,92,1239,27.26,25.75,98,90
38.4975,30802,32579,90,1521,27.26,25.75,98,90
38.5000,30790,32559,81,1620,27.26,25.75,98,90
38.5025,30783,32533,78,1555,27.26,25.75,98,90
38.5050,30764,32490,88,1469,27.26,25.75,98,90
38.5075,30751,32462,106,1365,27.26,25.75,98,90
38.5100,30745,32413,93,1355,27.26,25.75,98,90
38.5125,30720,32385,81,1414,27.26,25.75,98,90
38.5150,30709,32367,85,1403,27.26,25.75,98,90
38.5175,30696,32330,84,1333,27.26,25.75,98,90
38.5200,30681,32301,89,1232,27.26,25.75,98,90
38.5225,30671,32264,79,1252,27.26,25.75,98,90
38.5250,30641,32233,79,1136,27.26,25.75,98,90
38.5275,30640,32202,84,825,27.26,25.75,98,90
38.5300,30617,32169,92,936,27.26,25.75,98,90
38.5325,30624,32141,88,1184,27.26,25.75,98,90
38.5350,30610,32118,104,1386,27.26,25.75,98,90
38.5375,30595,32071,103,1340,27.26,25.75,98,90
38.5400,30584,32064,85,1155,27.26,25.75,98,90
38.5425,30575,32046,92,984,27.26,25.75,98,90
38.5450,30574,32034,96,1081,27.26,25.75,98,90
38.5475,30567,32002,89,1006,27.26,25.75,98,90
38.5500,30562,31981,81,707,27.26,25.75,98,90
38.5525,30557,31976,88,684,27.26,25.75,98,90
38.5550,30546,31963,89,938,27.26,25.75,98,90
38.5575,30542,31954,80,1101,27.26,25.75,98,90
38.5600,30539,31934,91,944,27.26,25.75,98,90
38.5625,30529,31922,95,795,27.26,25.75,98,90
38.5650,30527,31919,87,576,27.26,25.75,98,90
38.5675,30526,31914,88,668,27.26,25.75,98,90
38.5700,30528,31922,103,905,27.26,25.75,98,90
38.5725,30520,31912,83,1071,27.26,25.75,98,90
38.5750,30535,31915,78,864,27.26,25.75,98,90
38.5775,30529,31920,89,739,27.26,25.75,98,90
38.5800,30534,31921,87,867,27.26,25.75,98,90
38.5825,30530,31931,78,938,27.26,25.75,98,90
38.5850,30537,31924,88,781,27.26,25.75,98,90
38.5875,30516,31931,99,888,27.26,25.75,98,90
38.5900,30531,31946,98,766,27.26,25.75,98,90
38.5925,30545,31951,91,826,27.26,25.75,98,90
38.5950,30541,31962,87,1210,27.26,25.75,98,90
38.5975,30541,31969,82,1274,27.26,25.75,98,90
38.6000,30558,31969,84,1143,27.26,25.75,98,90
38.6025,30557,31969,100,913,27.26,25.75,98,90
38.6050,30557,31984,95,723,27.26,25.75,98,90
38.6075,30558,31995,71,956,27.26,25.75,98,90
38.6100,30573,32003,87,1019,27.26,25.75,98,90
38.6125,30566,32004,100,1007,27.26,25.75,98,90
38.6150,30575,32002,99,1220,27.26,25.75,98,90
38.6175,30563,31990,100,1273,27.26,25.75,98,90
38.6200,30568,32017,98,1090,27.26,25.75,98,90
38.6225,30570,32037,104,1062,27.26,25.75,98,90
38.6250,30573,32038,91,917,27.26,25.75,98,90
38.6275,30573,32037,89,944,27.26,25.75,98,90
38.6300,30588,32043,84,1235,27.26,25.75,98,90
38.6325,30580,32021,100,1096,27.26,25.75,98,90
38.6350,30583,32037,101,1281,27.26,25.75,98,90
38.6375,30595,32041,92,1418,27.26,25.75,98,90
38.6400,30574,32050,101,1087,27.26,25.75,98,90
38.6425,30594,32053,97,1154,27.26,25.75,98,90
38.6450,30586,32085,93,1166,27.26,25.75,98,90
38.6475,30588,32080,86,1198,27.26,25.75,98,90
38.6500,30592,32075,88,1353,27.26,25.75,98,90
38.6525,30594,32075,99,1154,27.26,25.75,98,90
38.6550,30606,32072,78,962,27.26,25.75,98,90
38.6575,30597,32075,90,978,27.26,25.75,98,90
38.6600,30599,32082,79,1198,27.26,25.75,98,90
38.6625,30603,32089,77,1215,27.26,25.75,98,90
38.6650,30606,32089,91,1201,27.26,25.75,98,90
38.6675,30596,32076,86,1276,27.26,25.75,98,90
38.6700,30604,32091,95,1364,27.26,25.75,98,90
38.6725,30604,32092,84,1331,27.26,25.75,98,90
38.6750,30606,32094,87,1148,27.26,25.75,98,90
38.6775,30610,32100,78,1352,27.26,25.75,98,90
38.6800,30617,32105,82,1541,27.26,25.75,98,90
38.6825,30618,32110,83,1116,27.26,25.75,98,90
38.6850,30608,32120,77,1082,27.26,25.75,98,90
38.6875,30613,32119,91,1382,27.26,25.75,98,90
38.6900,30619,32125,96,1324,27.26,25.75,98,90
38.6925,30622,32134,87,1160,27.26,25.75,98,90
38.6950,30617,32128,89,1304,27.26,25.75,98,90
38.6975,30612,32129,89,1423,27.26,25.75,98,90
38.7000,30623,32132,94,1476,27.26,25.75,98,90
38.7025,30622,32150,88,1541,27.26,25.75,98,90
38.7050,30637,32159,94,1464,27.26,25.75,98,90
38.7075,30634,32163,77,1461,27.26,25.75,98,90
38.7100,30636,32163,90,1500,27.26,25.75,98,90
38.7125,30646,32162,90,1407,27.26,25.75,98,90
38.7150,30637,32168,82,1547,27.26,25.75,98,90
38.7175,30636,32168,102,1526,27.26,25.75,98,90
38.7200,30652,32169,100,1412,27.26,25.75,98,90
38.7225,30645,32185,103,1529,27.26,25.75,98,90
38.7250,30638,32182,86,1466,27.26,25.75,98,90
38.7275,30646,32189,89,1241,27.26,25.75,98,90
38.7300,30652,32185,83,1116,27.26,25.75,98,90
38.7325,30654,32194,76,1457,27.26,25.75,98,90
38.7350,30646,32198,90,1575,27.26,25.75,98,90
38.7375,30643,32197,85,1321,27.26,25.75,98,90
38.7400,30647,32197,87,1273,27.26,25.75,98,90
38.7425,30654,32195,82,1232,27.26,25.75,98,90
38.7450,30647,32181,100,1286,27.26,25.75,98,90
38.7475,30646,32173,106,1148,27.26,25.75,98,90
38.7500,30646,32175,87,1361,27.26,25.75,98,90
38.7525,30648,32188,77,1578,27.26,25.75,98,90
38.7550,30636,32180,93,1439,27.26,25.75,98,90
38.7575,30649,32195,86,1313,27.26,25.75,98,90
38.7600,30648,32197,82,1252,27.26,25.75,98,90
38.7625,30653,32195,84,1424,27.26,25.75,98,90
38.7650,30643,32194,101,1412,27.26,25.75,98,90
38.7675,30647,32189,84,1308,27.26,25.75,98,90
38.7700,30648,32184,90,1401,27.26,25.75,98,90
38.7725,30634,32169,91,1526,27.26,25.75,98,90
38.7750,30638,32185,80,1384,27.26,25.75,98,90
38.7775,30640,32179,107,1473,27.26,25.75,98,90
38.7800,30627,32174,84,1429,27.26,25.75,98,90
38.7825,30644,32177,90,1425,27.26,25.75,98,90
38.7850,30632,32181,90,1300,27.26,25.75,98,90
38.7875,30633,32165,77,1121,27.26,25.75,98,90
38.7900,30641,32172,97,1245,27.26,25.75,98,90
38.7925,30648,32164,85,1480,27.26,25.75,98,90
38.7950,30639,32165,102,1576,27.26,25.75,98,90
38.7975,30631,32154,94,1601,27.26,25.75,98,90
38.8000,30634,32137,90,1390,27.26,25.75,98,90
38.8025,30632,32167,88,1362,27.26,25.75,98,90
38.8050,30627,32149,101,1399,27.26,25.75,98,90
38.8075,30634,32156,80,1439,27.26,25.75,98,90
38.8100,30638,32155,89,1660,27.26,25.75,98,90
38.8125,30639,32170,85,1505,27.26,25.75,98,90
38.8150,30636,32165,89,1331,27.26,25.75,98,90
38.8175,30633,32164,83,1550,27.26,25.75,98,90
38.8200,30631,32160,82,1445,27.26,25.75,98,90
38.8225,30641,32139,99,1206,27.26,25.75,98,90
38.8250,30636,32156,103,1073,27.26,25.75,98,90
38.8275,30634,32158,102,1057,27.26,25.75,98,90
38.8300,30626,32162,97,1175,27.26,25.75,98,90
38.8325,30632,32168,83,1088,27.26,25.75,98,90
38.8350,30642,32168,77,1370,27.26,25.75,98,90
38.8375,30643,32173,82,1361,27.26,25.75,98,90
38.8400,30652,32180,84,1280,27.26,25.75,98,90
38.8425,30646,32189,92,1241,27.26,25.75,98,90
38.8450,30647,32189,102,1188,27.26,25.75,98,90
38.8475,30645,32194,93,1136,27.26,25.75,98,90
38.8500,30645,32182,81,1369,27.26,25.75,98,90
38.8525,30642,32190,103,1275,27.26,25.75,98,90
38.8550,30650,32193,81,1191,27.26,25.75,98,90
38.8575,30644,32205,97,1090,27.26,25.75,98,90
38.8600,30669,32214,85,1254,27.26,25.75,98,90
38.8625,30658,32214,82,1107,27.26,25.75,98,90
38.8650,30668,32224,80,757,27.26,25.75,98,90
38.8675,30665,32234,97,1132,27.26,25.75,98,90
38.8700,30667,32235,82,1565,27.26,25.75,98,90
38.8725,30668,32206,97,1391,27.26,25.75,98,90
38.8750,30636,32241,85,1226,27.26,25.75,98,90
38.8775,30648,32231,81,1184,27.26,25.75,98,90
38.8800,30695,32226,78,1332,27.26,25.75,98,90
38.8825,30691,32242,63,1265,27.26,25.75,98,90
38.8850,30681,32240,84,1253,27.26,25.75,98,90
38.8875,30687,32251,96,1240,27.26,25.75,98,90
38.8900,30665,32276,90,1342,27.26,25.75,98,90
38.8925,30684,32271,57,1390,27.26,25.75,98,90
38.8950,30701,32273,61,1380,27.26,25.75,98,90
38.8975,30716,32270,83,1258,27.26,25.75,98,90
38.9000,30688,32280,105,1073,27.26,25.75,98,90
38.9025,30692,32281,84,1007,27.26,25.75,98,90
38.9050,30691,32283,72,995,27.26,25.75,98,90
38.9075,30691,32277,68,1482,27.26,25.75,98,90
38.9100,30687,32304,78,1822,27.26,25.75,98,90
38.9125,30632,32168,83,1739,27.26,25.75,98,90
38.9150,30642,32168,77,1528,27.26,25.75,98,90
38.9175,30704,32282,103,1441,27.26,25.75,98,90
38.9200,30711,32340,96,1611,27.26,25.75,98,90
38.9225,30710,32330,100,1936,27.26,25.69,98,90
38.9250,30718,32343,99,2174,27.26,25.69,98,90
38.9275,30716,32354,98,2417,27.26,25.69,98,90
38.9300,30730,32364,105,2512,27.26,25.69,98,90
38.9325,30713,32371,93,2210,27.26,25.69,98,90
38.9350,30715,32379,81,2066,27.26,25.69,98,90
38.9375,30722,32380,85,1846,27.26,25.69,98,90
38.9400,30725,32393,95,1842,27.26,25.69,98,90
38.9425,30727,32381,90,1665,27.26,25.69,98,90
38.9450,30729,32390,87,1710,27.26,25.69,98,90
38.9475,30726,32397,83,1582,27.26,25.69,98,90
38.9500,30735,32403,78,1430,27.26,25.69,98,90
38.9525,30737,32405,87,1308,27.26,25.69,98,90
38.9550,30730,32396,85,1049,27.26,25.69,98,90
38.9575,30717,32399,92,847,27.26,25.69,98,90
38.9600,30738,32412,90,834,27.26,25.69,98,90
38.9625,30733,32416,93,1064,27.26,25.69,98,90
38.9650,30729,32429,84,1040,27.26,25.69,98,90
38.9675,30747,32425,92,1089,27.26,25.69,98,90
38.9700,30745,32423,93,1191,27.26,25.69,98,90
38.9725,30748,32425,75,988,27.26,25.69,98,90
38.9750,30747,32432,74,1036,27.26,25.69,98,90
38.9775,30744,32450,91,889,27.26,25.69,98,90
38.9800,30746,32447,75,959,27.26,25.69,98,90
38.9825,30750,32437,93,1110,27.26,25.69,98,90
38.9850,30740,32435,91,1188,27.26,25.69,98,90
38.9875,30746,32444,92,1240,27.26,25.69,98,90
38.9900,30762,32449,87,1180,27.26,25.69,98,90
38.9925,30757,32460,81,1165,27.26,25.69,98,90
38.9950,30757,32455,88,1236,27.26,25.69,98,90
38.9975,30758,32471,89,1285,27.26,25.69,98,90
39.0000,30757,32473,82,1433,27.26,25.69,98,90
39.0025,30765,32464,83,1267,27.26,25.69,98,90
39.0050,30756,32452,91,1136,27.26,25.69,98,90
39.0075,30750,32458,85,1286,27.26,25.69,98,90
39.0100,30754,32448,99,1407,27.26,25.69,98,90
39.0125,30762,32481,91,1357,27.26,25.69,98,90
39.0150,30759,32470,86,1352,27.26,25.69,98,90
39.0175,30758,32489,83,1421,27.26,25.69,98,90
39.0200,30756,32494,94,1409,27.26,25.69,98,90
39.0225,30772,32496,90,1448,27.26,25.69,98,90
39.0250,30758,32485,91,1409,27.26,25.69,98,90
39.0275,30771,32496,81,1412,27.26,25.69,98,90
39.0300,30768,32501,84,1486,27.26,25.69,98,90
39.0325,30762,32483,106,1424,27.26,25.69,98,90
39.0350,30776,32485,95,1337,27.26,25.69,98,90
39.0375,30759,32492,79,1371,27.26,25.69,98,90
39.0400,30766,32503,80,1291,27.26,25.69,98,90
39.0425,30767,32504,97,1124,27.26,25.69,98,90
39.0450,30768,32512,87,1180,27.26,25.69,98,90
39.0475,30765,32510,83,1140,27.26,25.69,98,90
39.0500,30764,32514,89,1188,27.26,25.69,98,90
39.0525,30780,32514,92,1251,27.26,25.69,98,90
39.0550,30768,32517,98,1544,27.26,25.69,98,90
39.0575,30782,32510,85,1726,27.26,25.69,98,90
39.0600,30777,32514,104,1752,27.26,25.69,98,90
39.0625,30780,32509,101,1629,27.26,25.69,98,90
39.0650,30766,32525,94,1432,27.26,25.69,98,90
39.0675,30772,32526,87,1424,27.26,25.69,98,90
39.0700,30773,32535,87,1186,27.26,25.69,98,90
39.0725,30776,32528,87,1142,27.26,25.69,98,90
39.0750,30783,32537,84,1327,27.26,25.69,98,90
39.0775,30767,32532,89,1375,27.26,25.69,98,90
39.0800,30789,32535,79,1503,27.26,25.69,98,90
39.0825,30784,32541,86,1515,27.26,25.69,98,90
39.0850,30794,32540,94,1440,27.26,25.69,98,90
39.0875,30774,32546,96,1505,27.26,25.69,98,90
39.0900,30771,32544,104,1656,27.26,25.69,98,90
39.0925,30785,32550,100,1683,27.26,25.69,98,90
39.0950,30782,32546,90,1584,27.26,25.69,98,90
39.0975,30777,32560,86,1537,27.26,25.69,98,90
39.1000,30785,32551,89,1394,27.26,25.69,98,90
39.1025,30794,32553,85,1428,27.26,25.69,98,90
39.1050,30796,32560,83,1506,27.26,25.69,98,90
39.1075,30789,32568,85,1585,27.26,25.69,98,90
39.1100,30794,32570,89,1816,27.26,25.69,98,90
39.1125,30789,32564,84,1755,27.26,25.69,98,90
39.1150,30793,32560,95,1673,27.26,25.69,98,90
39.1175,30788,32572,75,1648,27.26,25.69,98,90
39.1200,30796,32581,81,1660,27.26,25.69,98,90
39.1225,30800,32577,91,1315,27.26,25.69,98,90
39.1250,30805,32583,77,1401,27.26,25.69,98,90
39.1275,30794,32583,77,1583,27.26,25.69,98,90
39.1300,30812,32589,88,1623,27.26,25.69,98,90
39.1325,30802,32595,84,1676,27.26,25.69,98,90
39.1350,30802,32582,91,1664,27.26,25.69,98,90
39.1375,30791,32574,99,1711,27.26,25.69,98,90
39.1400,30804,32563,94,1707,27.26,25.69,98,90
39.1425,30797,32563,85,1728,27.26,25.69,98,90
39.1450,30790,32572,101,1728,27.26,25.69,98,90
39.1475,30787,32554,91,1541,27.26,25.69,98,90
39.1500,30788,32573,84,1390,27.26,25.69,98,90
39.1525,30801,32570,87,1504,27.26,25.69,98,90
39.1550,30792,32553,85,1410,27.26,25.69,98,90
39.1575,30771,32540,83,1419,27.26,25.69,98,90
39.1600,30782,32528,82,1801,27.26,25.69,98,90
39.1625,30760,32515,84,1851,27.26,25.69,98,90
39.1650,30756,32499,97,1836,27.26,25.69,98,90
39.1675,30753,32468,96,1868,27.26,25.69,98,90
39.1700,30739,32442,110,1832,27.26,25.69,98,90
39.1725,30731,32427,82,1653,27.26,25.69,98,90
39.1750,30726,32404,97,1518,27.26,25.69,98,90
39.1775,30712,32379,94,1569,27.26,25.69,98,90
39.1800,30702,32359,92,1531,27.26,25.69,98,90
39.1825,30696,32324,100,1506,27.26,25.69,98,90
39.1850,30692,32296,90,1480,27.26,25.69,98,90
39.1875,30666,32269,79,1371,27.26,25.69,98,90
39.1900,30661,32237,78,1469,27.26,25.69,98,90
39.1925,30645,32196,104,1632,27.26,25.69,98,90
39.1950,30624,32177,102,1538,27.26,25.69,98,90
39.1975,30610,32143,93,1435,27.26,25.69,98,90
39.2000,30608,32107,85,1333,27.26,25.69,98,90
39.2025,30584,32090,82,1267,27.26,25.69,98,90
39.2050,30580,32050,84,1258,27.26,25.69,98,90
39.2075,30567,32024,93,809,27.26,25.69,98,90
39.2100,30559,32003,83,909,27.26,25.69,98,90
39.2125,30562,31974,78,1170,27.26,25.69,98,90
39.2150,30538,31942,89,1157,27.26,25.69,98,90
39.2175,30533,31917,82,1041,27.26,25.69,98,90
39.2200,30514,31893,99,898,27.26,25.69,98,90
39.2225,30513,31886,96,908,27.26,25.69,98,90
39.2250,30501,31861,106,884,27.26,25.69,98,90
39.2275,30496,31850,98,834,27.26,25.69,98,90
39.2300,30482,31835,84,757,27.26,25.69,98,90
39.2325,30492,31834,93,860,27.26,25.69,98,90
39.2350,30479,31813,93,974,27.26,25.69,98,90
39.2375,30479,31801,78,915,27.26,25.69,98,90
39.2400,30484,31802,82,982,27.26,25.69,98,90
39.2425,30475,31794,84,795,27.26,25.69,98,90
39.2450,30471,31785,103,856,27.26,25.69,98,90
39.2475,30472,31793,90,944,27.26,25.69,98,90
39.2500,30470,31785,93,1117,27.26,25.69,98,90
39.2525,30468,31797,88,1246,27.26,25.69,98,90
39.2550,30470,31797,94,975,27.26,25.69,98,90
39.2575,30479,31793,87,948,27.26,25.69,98,90
39.2600,30489,31795,86,975,27.26,25.69,98,90
39.2625,30493,31804,85,863,27.26,25.69,98,90
39.2650,30484,31793,90,940,27.26,25.69,98,90
39.2675,30493,31810,90,1144,27.26,25.69,98,90
39.2700,30493,31806,101,1121,27.26,25.69,98,90
39.2725,30490,31817,100,1066,27.26,25.69,98,90
39.2750,30501,31825,94,889,27.26,25.69,98,90
39.2775,30494,31835,89,953,27.26,25.69,98,90
39.2800,30492,31843,91,1066,27.26,25.69,98,90
39.2825,30512,31851,80,1256,27.26,25.69,98,90
39.2850,30499,31864,86,1188,27.26,25.69,98,90
39.2875,30509,31859,89,1275,27.26,25.69,98,90
39.2900,30516,31861,87,1192,27.26,25.69,98,90
39.2925,30522,31866,85,1055,27.26,25.69,98,90
39.2950,30519,31870,94,954,27.26,25.69,98,90
39.2975,30526,31876,88,954,27.26,25.69,98,90
39.3000,30515,31889,93,1110,27.26,25.69,98,90
39.3025,30523,31898,80,1205,27.26,25.69,98,90
39.3050,30526,31905,112,1075,27.26,25.69,98,90
39.3075,30525,31909,91,1182,27.26,25.69,98,90
39.3100,30524,31916,88,1322,27.26,25.69,98,90
39.3125,30546,31914,90,1243,27.26,25.69,98,90
39.3150,30528,31914,83,1113,27.26,25.69,98,90
39.3175,30536,31924,81,1222,27.26,25.69,98,90
39.3200,30538,31933,91,902,27.26,25.69,98,90
39.3225,30544,31924,85,975,27.26,25.69,98,90
39.3250,30538,31932,96,1096,27.26,25.69,98,90
39.3275,30531,31930,109,1033,27.26,25.69,98,90
39.3300,30541,31948,85,1272,27.26,25.69,98,90
39.3325,30542,31945,84,1247,27.26,25.69,98,90
39.3350,30544,31951,93,1282,27.26,25.69,98,90
39.3375,30555,31949,88,1266,27.26,25.69,98,90
39.3400,30548,31953,99,1057,27.26,25.69,98,90
39.3425,30555,31954,76,1082,27.26,25.69,98,90
39.3450,30559,31953,80,1191,27.26,25.69,98,90
39.3475,30564,31969,88,1297,27.26,25.69,98,90
39.3500,30560,31975,99,1210,27.26,25.69,98,90
39.3525,30554,31964,102,1273,27.26,25.69,98,90
39.3550,30553,31986,91,1504,27.26,25.69,98,90
39.3575,30555,31980,98,1442,27.26,25.69,98,90
39.3600,30565,32010,88,1384,27.26,25.69,98,90
39.3625,30568,32007,91,1420,27.26,25.69,98,90
39.3650,30571,32012,79,1213,27.26,25.69,98,90
39.3675,30577,32020,84,1301,27.26,25.69,98,90
39.3700,30575,32030,84,1111,27.26,25.69,98,90
39.3725,30586,32023,89,1076,27.26,25.69,98,90
39.3750,30588,32037,79,1313,27.26,25.69,98,90
39.3775,30587,32035,93,1354,27.26,25.69,98,90
39.3800,30597,32051,88,1031,27.26,25.69,98,90
39.3825,30588,32053,97,1047,27.26,25.69,98,90
39.3850,30589,32069,87,1273,27.26,25.69,98,90
39.3875,30588,32068,87,1223,27.26,25.69,98,90
39.3900,30603,32081,76,1289,27.26,25.69,98,90
39.3925,30599,32086,90,1319,27.26,25.69,98,90
39.3950,30600,32084,91,1293,27.26,25.69,98,90
39.3975,30611,32092,85,1417,27.26,25.69,98,90
39.4000,30609,32081,79,1529,27.26,25.69,98,90
39.4025,30611,32086,101,1496,27.26,25.69,98,90
39.4050,30597,32075,94,1349,27.26,25.69,98,90
39.4075,30606,32078,90,1273,27.26,25.69,98,90
39.4100,30611,32099,95,1246,27.26,25.69,98,90
39.4125,30608,32105,83,1319,27.26,25.69,98,90
39.4150,30622,32100,82,1100,27.26,25.69,98,90
39.4175,30606,32112,88,935,27.26,25.69,98,90
39.4200,30610,32105,98,1377,27.26,25.69,98,90
39.4225,30622,32068,103,1102,27.26,25.69,98,90
39.4250,30568,32108,74,1241,27.26,25.69,98,90
39.4275,30579,32099,78,1398,27.26,25.69,98,90
39.4300,30631,32079,83,1560,27.26,25.69,98,90
39.4325,30624,32072,68,1465,27.26,25.69,98,90
39.4350,30599,32074,53,1340,27.26,25.69,98,90
39.4375,30602,32055,98,1380,27.26,25.69,98,90
39.4400,30594,32069,89,1499,27.26,25.69,98,90
39.4425,30592,32098,73,1426,27.26,25.69,98,90
39.4450,30622,32068,72,1290,27.26,25.69,98,90
39.4475,30618,32070,111,1291,27.26,25.69,98,90
39.4500,30603,32076,93,1247,27.26,25.69,98,90
39.4525,30603,32034,72,1516,27.26,25.69,98,90
39.4550,30603,32034,71,1484,27.26,25.69,98,90
39.4575,30587,32035,93,1288,27.26,25.69,98,90
39.4600,30597,32051,88,1291,27.26,25.69,98,90
39.4625,30610,32042,92,1143,27.26,25.69,98,90
39.4650,30600,32038,93,1097,27.26,25.69,98,90
39.4675,30595,32072,86,1129,27.29,25.75,98,90
39.4700,30601,32082,87,1116,27.29,25.75,98,90
39.4725,30601,32071,82,1302,27.29,25.75,98,90
39.4750,30590,32065,79,1511,27.29,25.75,98,90
39.4775,30603,32074,88,1468,27.29,25.75,98,90
39.4800,30599,32076,100,1442,27.29,25.75,98,90
39.4825,30603,32065,94,1394,27.29,25.75,98,90
39.4850,30593,32061,91,1421,27.29,25.75,98,90
39.4875,30587,32068,94,1428,27.29,25.75,98,90
39.4900,30591,32070,86,1387,27.29,25.75,98,90
39.4925,30591,32072,89,1457,27.29,25.75,98,90
39.4950,30599,32063,85,1586,27.29,25.75,98,90
39.4975,30602,32070,84,1284,27.29,25.75,98,90
39.5000,30604,32080,89,1235,27.29,25.75,98,90
39.5025,30601,32072,80,1500,27.29,25.75,98,90
39.5050,30597,32085,96,1648,27.29,25.75,98,90
39.5075,30602,32084,87,1647,27.29,25.75,98,90
39.5100,30591,32078,103,1827,27.29,25.75,98,90
