Time (s),PPG_Red,PPG_IR,PPG_Green,ECG,Temp_Ambient,Temp_Object
10.7450,29201,32790,93,1604,23.1,23.58
10.7475,29204,32784,84,2533,23.1,23.58
10.7500,29200,32785,93,2992,23.1,23.58
10.7525,29195,32787,80,1931,23.1,23.58
10.7550,29191,32791,94,317,23.1,23.58
10.7575,29205,32787,84,95,23.1,23.58
10.7600,29209,32794,97,506,23.1,23.58
10.7625,29199,32805,84,862,23.1,23.58
10.7650,29206,32802,94,1474,23.1,23.58
10.7675,29215,32805,83,2619,23.1,23.58
10.7700,29209,32797,75,2983,23.1,23.58
10.7725,29220,32803,69,1932,23.1,23.58
10.7750,29211,32802,95,364,23.1,23.58
10.7775,29201,32798,73,103,23.1,23.58
10.7800,29210,32793,83,390,23.1,23.58
10.7825,29201,32804,81,845,23.1,23.58
10.7850,29211,32811,83,1505,23.1,23.58
10.7875,29220,32814,68,2592,23.1,23.58
10.7900,29218,32821,92,3032,23.1,23.58
10.7925,29214,32815,97,1824,23.1,23.58
10.7950,29220,32818,84,280,23.1,23.58
10.7975,29211,32817,92,61,23.1,23.58
10.8000,29222,32816,82,340,23.1,23.58
10.8025,29210,32809,96,853,23.1,23.58
10.8050,29231,32826,95,1398,23.1,23.58
10.8075,29217,32821,74,2904,23.1,23.58
10.8100,29221,32819,86,2912,23.1,23.58
10.8125,29217,32828,95,1031,23.1,23.58
10.8150,29220,32840,77,289,23.1,23.58
10.8175,29220,32837,78,48,23.1,23.58
10.8200,29225,32835,91,296,23.1,23.58
10.8225,29225,32840,65,867,23.1,23.58
10.8250,29224,32841,82,1394,23.1,23.58
10.8275,29225,32840,78,2829,23.1,23.58
10.8300,29222,32836,89,2841,23.1,23.58
10.8325,29225,32848,82,1110,23.1,23.58
10.8350,29224,32846,101,298,23.1,23.58
10.8375,29211,32842,91,65,23.1,23.58
10.8400,29214,32829,89,381,23.1,23.58
10.8425,29218,32832,92,891,23.1,23.58
10.8450,29221,32843,84,1457,23.1,23.58
10.8475,29226,32852,91,2978,23.1,23.58
10.8500,29221,32847,78,2946,23.1,23.58
10.8525,29227,32839,86,1142,23.1,23.58
10.8550,29230,32846,91,326,23.1,23.58
10.8575,29231,32839,77,98,23.1,23.58
10.8600,29222,32846,85,395,23.1,23.58
10.8625,29221,32843,93,966,23.1,23.58
10.8650,29222,32843,87,1558,23.1,23.58
10.8675,29226,32840,89,2932,23.1,23.58
10.8700,29228,32834,86,2912,23.1,23.58
10.8725,29214,32841,86,1031,23.1,23.58
10.8750,29229,32848,86,289,23.1,23.58
10.8775,29223,32843,84,96,23.1,23.58
10.8800,29226,32849,90,460,23.1,23.58
10.8825,29226,32840,83,1008,23.1,23.58
10.8850,29220,32842,94,1546,23.1,23.58
10.8875,29232,32850,85,3084,23.1,23.58
10.8900,29229,32848,93,3120,23.1,23.58
10.8925,29225,32845,84,1272,23.1,23.58
10.8950,29221,32854,98,384,23.1,23.58
10.8975,29231,32854,109,761,23.1,23.58
10.9000,29230,32843,84,1312,23.1,23.58
10.9025,29221,32844,90,1852,23.1,23.58
10.9050,29235,32847,91,2317,23.1,23.58
10.9075,29237,32859,79,3614,23.1,23.58
10.9100,29230,32864,84,3505,23.1,23.58
10.9125,29230,32864,91,1407,23.1,23.58
10.9150,29232,32864,78,401,23.1,23.58
10.9175,29240,32862,78,104,23.1,23.58
10.9200,29243,32864,79,169,23.1,23.58
10.9225,29231,32865,101,176,23.1,23.58
10.9250,29227,32853,94,662,23.1,23.58
10.9275,29229,32860,78,2088,23.1,23.58
10.9300,29237,32860,77,2195,23.1,23.58
10.9325,29232,32856,90,620,23.1,23.58
10.9350,29225,32872,85,169,23.1,23.58
10.9375,29245,32866,80,11,23.1,23.58
10.9400,29235,32869,88,17,23.1,23.58
10.9425,29243,32879,82,656,23.1,23.58
10.9450,29242,32872,84,1376,23.1,23.58
10.9475,29233,32881,91,2800,23.1,23.58
10.9500,29237,32870,87,2313,23.1,23.58
10.9525,29240,32861,88,997,23.1,23.58
10.9550,29231,32875,93,140,23.1,23.58
10.9575,29237,32860,85,58,23.1,23.58
10.9600,29228,32854,95,569,23.1,23.58
10.9625,29234,32870,86,891,23.1,23.58
10.9650,29247,32874,87,1977,23.1,23.58
10.9675,29234,32874,85,2899,23.1,23.58
10.9700,29235,32872,84,2492,23.1,23.58
10.9725,29238,32873,100,1098,23.1,23.58
10.9750,29229,32870,91,170,23.1,23.58
10.9775,29236,32874,76,96,23.1,23.58
10.9800,29241,32867,89,582,23.1,23.58
10.9825,29238,32872,84,954,23.1,23.58
10.9850,29240,32863,91,2081,23.1,23.58
10.9875,29232,32872,78,3052,23.1,23.58
10.9900,29234,32873,88,2592,23.1,23.58
10.9925,29240,32859,96,1160,23.1,23.58
10.9950,29231,32883,97,166,23.1,23.58
10.9975,29236,32877,86,161,23.1,23.58
11.0000,29243,32870,85,703,23.1,23.58
11.0025,29247,32886,81,948,23.1,23.58
11.0050,29234,32882,86,2145,23.1,23.58
11.0075,29244,32888,80,3045,23.1,23.58
11.0100,29233,32878,89,2383,23.1,23.58
11.0125,29239,32882,77,1015,23.1,23.58
11.0150,29237,32872,86,167,23.1,23.58
11.0175,29231,32866,82,265,23.1,23.58
11.0200,29235,32875,92,778,23.1,23.58
11.0225,29239,32875,81,1077,23.1,23.58
11.0250,29241,32888,87,2144,23.1,23.58
11.0275,29239,32875,87,3042,23.1,23.58
11.0300,29234,32881,75,2506,23.1,23.58
11.0325,29244,32887,76,1064,23.1,23.58
11.0350,29248,32884,94,158,23.1,23.58
11.0375,29243,32887,81,214,23.1,23.58
11.0400,29247,32885,78,847,23.1,23.58
11.0425,29237,32885,96,1084,23.1,23.58
11.0450,29232,32874,104,2180,23.1,23.58
11.0475,29236,32887,92,3083,23.1,23.58
11.0500,29243,32874,89,2209,23.1,23.58
11.0525,29242,32863,85,819,23.1,23.58
11.0550,29239,32877,77,122,23.1,23.58
11.0575,29235,32867,90,181,23.1,23.58
11.0600,29235,32869,81,728,23.1,23.58
11.0625,29234,32874,85,1060,23.1,23.58
11.0650,29233,32869,86,2249,23.1,23.58
11.0675,29241,32871,87,3152,23.1,23.58
11.0700,29235,32868,77,2458,23.1,23.58
11.0725,29233,32861,89,1028,23.1,23.58
11.0750,29233,32858,94,151,23.1,23.58
11.0775,29225,32855,86,200,23.1,23.58
11.0800,29230,32852,89,801,23.1,23.58
11.0825,29227,32855,90,1105,23.1,23.58
11.0850,29225,32870,86,2300,23.1,23.58
11.0875,29231,32863,90,3111,23.1,23.58
11.0900,29239,32865,83,2457,23.1,23.58
11.0925,29238,32868,67,1080,23.1,23.58
11.0950,29231,32868,74,176,23.1,23.58
11.0975,29227,32869,82,202,23.1,23.58
11.1000,29234,32867,87,908,23.1,23.58
11.1025,29225,32859,77,1450,23.1,23.58
11.1050,29237,32863,80,2326,23.1,23.58
11.1075,29230,32852,96,3171,23.1,23.58
11.1100,29231,32864,106,2529,23.1,23.58
11.1125,29228,32853,81,602,23.1,23.58
11.1150,29222,32846,81,161,23.1,23.58
11.1175,29221,32854,76,507,23.1,23.58
11.1200,29238,32854,93,883,23.1,23.58
11.1225,29235,32863,87,1272,23.1,23.58
11.1250,29228,32866,87,2253,23.1,23.58
11.1275,29236,32859,76,3244,23.1,23.58
11.1300,29237,32858,90,2484,23.1,23.58
11.1325,29234,32853,81,510,23.1,23.58
11.1350,29236,32864,98,147,23.1,23.58
11.1375,29223,32844,98,438,23.1,23.58
11.1400,29219,32830,102,881,23.1,23.58
11.1425,29229,32835,88,1331,23.1,23.58
11.1450,29218,32834,93,2245,23.1,23.58
11.1475,29218,32832,89,3005,23.1,23.58
11.1500,29225,32810,103,1823,23.1,23.58
11.1525,29210,32847,84,325,23.1,23.58
11.1550,29187,32848,74,78,23.1,23.58
11.1575,29227,32812,87,496,23.1,23.58
11.1600,29238,32821,75,954,23.1,23.58
11.1625,29207,32814,52,1780,23.1,23.58
11.1650,29207,32805,64,2917,23.1,23.58
11.1675,29214,32782,85,3260,23.1,23.58
11.1700,29198,32816,86,1672,23.1,23.58
11.1725,29180,32804,74,489,23.1,23.58
11.1750,29199,32805,58,88,23.1,23.58
11.1775,29229,32798,71,204,23.1,23.58
11.1800,29201,32790,84,832,23.1,23.58
11.1825,29191,32795,87,1176,23.1,23.58
11.1850,29202,32764,94,2568,23.1,23.58
11.1875,29199,32754,60,2896,23.1,23.58
11.1900,29182,32810,80,1480,23.1,23.58
11.1925,29228,32853,81,419,23.1,23.58
11.1950,29220,32786,91,122,23.1,23.58
11.1975,29206,32780,93,146,23.1,23.58
11.2000,29200,32785,87,508,23.1,23.58
11.2025,29198,32778,82,1044,23.13,23.63
11.2050,29205,32783,102,1983,23.13,23.63
11.2075,29200,32780,86,2877,23.13,23.63
11.2100,29206,32781,86,2066,23.13,23.63
11.2125,29207,32789,82,383,23.13,23.63
11.2150,29200,32785,78,108,23.13,23.63
11.2175,29198,32786,84,78,23.13,23.63
11.2200,29196,32781,98,431,23.13,23.63
11.2225,29204,32792,83,994,23.13,23.63
11.2250,29206,32781,79,1948,23.13,23.63
11.2275,29189,32774,93,2790,23.13,23.63
11.2300,29194,32770,89,1965,23.13,23.63
11.2325,29198,32772,87,368,23.13,23.63
11.2350,29192,32773,83,123,23.13,23.63
11.2375,29199,32764,81,128,23.13,23.63
11.2400,29194,32807,96,501,23.13,23.63
11.2425,29193,32781,88,1002,23.13,23.63
11.2450,29191,32767,96,1896,23.13,23.63
11.2475,29189,32794,86,2904,23.13,23.63
11.2500,29194,32764,92,2132,23.13,23.63
11.2525,29191,32802,88,408,23.13,23.63
11.2550,29191,32764,88,64,23.13,23.63
11.2575,29194,32797,87,173,23.13,23.63
11.2600,29194,32761,85,641,23.13,23.63
11.2625,29179,32774,89,961,23.13,23.63
11.2650,29185,32740,84,2495,23.13,23.63
11.2675,29184,32790,92,2963,23.13,23.63
11.2700,29187,32748,95,1570,23.13,23.63
11.2725,29178,32802,79,436,23.13,23.63
11.2750,29191,32760,79,69,23.13,23.63
11.2775,29186,32792,82,93,23.13,23.63
11.2800,29184,32767,93,715,23.13,23.63
11.2825,29185,32802,93,1129,23.13,23.63
11.2850,29193,32758,85,2720,23.13,23.63
11.2875,29188,32791,97,3088,23.13,23.63
11.2900,29184,32762,83,1590,23.13,23.63
11.2925,29190,32773,95,477,23.13,23.63
11.2950,29183,32755,75,79,23.13,23.63
11.2975,29180,32784,86,305,23.13,23.63
11.3000,29180,32748,79,864,23.13,23.63
11.3025,29185,32800,79,1154,23.13,23.63
11.3050,29189,32757,83,2626,23.13,23.63
11.3075,29197,32802,79,2992,23.13,23.63
11.3100,29196,32763,82,1495,23.13,23.63
11.3125,29198,32796,78,424,23.13,23.63
11.3150,29197,32761,83,59,23.13,23.63
11.3175,29190,32789,78,257,23.13,23.63
11.3200,29192,32761,86,779,23.13,23.63
11.3225,29187,32801,96,1233,23.13,23.63
11.3250,29180,32751,95,2647,23.13,23.63
11.3275,29196,32791,72,2973,23.13,23.63
11.3300,29189,32765,101,1609,23.13,23.63
11.3325,29191,32808,75,501,23.13,23.63
11.3350,29196,32764,76,69,23.13,23.63
11.3375,29196,32796,94,204,23.13,23.63
11.3400,29190,32771,90,940,23.13,23.63
11.3425,29202,32778,83,1237,23.13,23.63
11.3450,29199,32767,77,2629,23.13,23.63
11.3475,29190,32800,88,3034,23.13,23.63
11.3500,29198,32764,87,1522,23.13,23.63
11.3525,29189,32786,90,445,23.13,23.63
11.3550,29193,32764,83,81,23.13,23.63
11.3575,29193,32792,92,325,23.13,23.63
11.3600,29189,32747,82,819,23.13,23.63
11.3625,29189,32789,98,1252,23.13,23.63
11.3650,29191,32762,84,2868,23.13,23.63
11.3675,29191,32792,86,3063,23.13,23.63
11.3700,29192,32768,84,1520,23.13,23.63
11.3725,29189,32758,91,433,23.13,23.63
11.3750,29187,32797,80,74,23.13,23.63
11.3775,29195,32758,85,323,23.13,23.63
11.3800,29187,32786,80,818,23.13,23.63
11.3825,29180,32750,96,1171,23.13,23.63
11.3850,29187,32789,98,2683,23.13,23.63
11.3875,29191,32752,97,3104,23.13,23.63
11.3900,29180,32793,99,1552,23.13,23.63
11.3925,29188,32760,87,441,23.13,23.63
11.3950,29189,32813,73,78,23.13,23.63
11.3975,29185,32761,76,182,23.13,23.63
11.4000,29206,32801,97,700,23.13,23.63
11.4025,29182,32778,86,1204,23.13,23.63
11.4050,29201,32777,88,2877,23.13,23.63
11.4075,29193,32774,101,2872,23.13,23.63
11.4100,29198,32778,92,1485,23.13,23.63
11.4125,29200,32775,90,241,23.13,23.63
11.4150,29194,32801,95,75,23.13,23.63
11.4175,29198,32772,81,523,23.13,23.63
11.4200,29197,32792,97,963,23.13,23.63
11.4225,29195,32778,90,1660,23.13,23.63
11.4250,29196,32782,92,2697,23.13,23.63
11.4275,29202,32787,94,2812,23.13,23.63
11.4300,29207,32797,91,1579,23.13,23.63
11.4325,29200,32800,75,227,23.13,23.63
11.4350,29206,32791,74,71,23.13,23.63
11.4375,29209,32797,86,554,23.13,23.63
11.4400,29208,32793,93,826,23.13,23.63
11.4425,29212,32803,86,1552,23.13,23.63
11.4450,29203,32806,85,2668,23.13,23.63
11.4475,29214,32794,89,2678,23.13,23.63
11.4500,29205,32792,84,1338,23.13,23.63
11.4525,29189,32790,99,209,23.13,23.63
11.4550,29191,32785,80,61,23.13,23.63
11.4575,29194,32812,87,506,23.13,23.63
11.4600,29212,32804,77,768,23.13,23.63
11.4625,29211,32807,90,1605,23.13,23.63
11.4650,29205,32799,79,2747,23.13,23.63
11.4675,29212,32801,76,2777,23.13,23.63
11.4700,29211,32799,91,1504,23.13,23.63
11.4725,29205,32795,68,226,23.13,23.63
11.4750,29206,32795,83,86,23.13,23.63
11.4775,29199,32794,86,577,23.13,23.63
11.4800,29201,32772,99,734,23.13,23.63
11.4825,29199,32788,85,1522,23.13,23.63
11.4850,29194,32788,87,2678,23.13,23.63
11.4875,29208,32794,78,2786,23.13,23.63
11.4900,29203,32790,79,1457,23.13,23.63
11.4925,29198,32788,82,225,23.13,23.63
11.4950,29198,32790,78,47,23.13,23.63
11.4975,29206,32797,91,452,23.13,23.63
11.5000,29206,32791,69,836,23.13,23.63
11.5025,29206,32793,79,1664,23.13,23.63
11.5050,29198,32786,91,2721,23.13,23.63
11.5075,29194,32780,81,2824,23.13,23.63
11.5100,29198,32791,93,1509,23.13,23.63
11.5125,29198,32780,76,234,23.13,23.63
11.5150,29200,32793,100,71,23.13,23.63
11.5175,29200,32781,88,563,23.13,23.63
11.5200,29193,32786,94,904,23.13,23.63
11.5225,29212,32794,91,1652,23.13,23.63
11.5250,29198,32795,79,2682,23.13,23.63
11.5275,29203,32789,84,2680,23.13,23.63
11.5300,29207,32803,98,1447,23.13,23.63
11.5325,29205,32800,71,226,23.13,23.63
11.5350,29219,32799,73,63,23.13,23.63
11.5375,29210,32790,104,372,23.13,23.63
11.5400,29201,32802,87,805,23.13,23.63
11.5425,29198,32796,82,1816,23.13,23.63
11.5450,29202,32792,95,2876,23.13,23.63
11.5475,29207,32799,79,2755,23.13,23.63
11.5500,29201,32808,73,1432,23.13,23.63
11.5525,29212,32811,83,222,23.13,23.63
11.5550,29205,32813,73,78,23.13,23.63
11.5575,29210,32814,86,514,23.13,23.63
11.5600,29210,32809,83,774,23.13,23.63
11.5625,29213,32811,79,1708,23.13,23.63
11.5650,29208,32809,85,3068,23.13,23.63
11.5675,29209,32820,89,2713,23.13,23.63
11.5700,29210,32812,94,794,23.13,23.63
11.5725,29213,32806,78,237,23.13,23.63
11.5750,29209,32806,87,137,23.13,23.63
11.5775,29218,32822,73,509,23.13,23.63
11.5800,29219,32820,89,1142,23.13,23.63
11.5825,29217,32824,86,1761,23.13,23.63
11.5850,29201,32819,84,3040,23.13,23.63
11.5875,29203,32817,94,2676,23.13,23.63
11.5900,29213,32826,79,718,23.13,23.63
11.5925,29209,32834,86,191,23.13,23.63
11.5950,29225,32831,84,200,23.13,23.63
11.5975,29208,32825,93,583,23.13,23.63
11.6000,29214,32836,90,976,23.13,23.63
11.6025,29221,32826,92,1760,23.13,23.63
11.6050,29213,32812,90,3092,23.13,23.63
11.6075,29208,32819,88,2777,23.13,23.63
11.6100,29213,32824,93,797,23.13,23.63
11.6125,29200,32829,86,225,23.13,23.63
11.6150,29224,32834,86,65,23.13,23.63
11.6175,29226,32844,87,405,23.13,23.63
11.6200,29225,32840,77,1015,23.13,23.63
11.6225,29216,32833,83,1816,23.13,23.63
11.6250,29216,32838,73,3160,23.13,23.63
11.6275,29212,32838,81,2773,23.13,23.63
11.6300,29214,32840,98,803,23.13,23.63
11.6325,29212,32838,102,219,23.13,23.63
11.6350,29220,32832,85,128,23.13,23.63
11.6375,29226,32831,92,462,23.13,23.63
11.6400,29217,32841,85,873,23.13,23.63
11.6425,29211,32839,80,1661,23.13,23.63
11.6450,29228,32839,82,2987,23.13,23.63
11.6475,29228,32844,85,2559,23.13,23.63
11.6500,29219,32840,83,642,23.13,23.63
11.6525,29224,32845,74,174,23.13,23.63
11.6550,29219,32846,86,123,23.13,23.63
11.6575,29224,32840,85,520,23.13,23.63
11.6600,29217,32847,92,973,23.13,23.63
11.6625,29218,32844,101,1700,23.13,23.63
11.6650,29224,32838,90,3041,23.13,23.63
11.6675,29218,32852,94,2712,23.13,23.63
11.6700,29220,32845,88,720,23.13,23.63
11.6725,29215,32836,95,199,23.13,23.63
11.6750,29216,32854,79,96,23.13,23.63
11.6775,29224,32843,81,436,23.13,23.63
11.6800,29229,32845,89,980,23.13,23.63
11.6825,29222,32848,80,1702,23.13,23.63
11.6850,29230,32853,84,3060,23.13,23.63
11.6875,29233,32853,87,2729,23.13,23.63
11.6900,29222,32856,85,739,23.13,23.63
11.6925,29218,32844,96,206,23.13,23.63
11.6950,29223,32838,99,94,23.13,23.63
11.6975,29223,32839,95,427,23.13,23.63
11.7000,29224,32857,77,972,23.13,23.63
11.7025,29231,32861,81,2712,23.13,23.63
11.7050,29217,32876,73,2898,23.13,23.63
11.7075,29212,32877,74,2056,23.13,23.63
11.7100,29264,32875,94,384,23.13,23.63
11.7125,29248,32872,77,97,23.13,23.63
11.7150,29238,32882,54,419,23.13,23.63
11.7175,29238,32868,67,708,23.13,23.63
11.7200,29239,32854,93,1192,23.13,23.63
11.7225,29227,32874,91,2260,23.13,23.63
11.7250,29215,32891,77,3001,23.13,23.63
11.7275,29241,32890,71,2108,23.13,23.63
11.7300,29267,32889,80,380,23.13,23.63
11.7325,29239,32880,83,122,23.13,23.63
11.7350,29232,32873,84,141,23.13,23.63
11.7375,29248,32846,83,822,23.13,23.63
11.7400,29245,32865,83,1245,23.13,23.63
11.7425,29225,32888,67,2404,23.13,23.63
11.7450,29216,32892,74,3018,23.13,23.63
11.7475,29218,32852,94,2096,23.13,23.63
11.7500,29252,32881,96,720,23.13,23.63
11.7525,29241,32866,100,109,23.13,23.63
11.7550,29240,32896,93,176,23.08,23.52
11.7575,29227,32880,85,808,23.08,23.52
11.7600,29240,32880,84,1032,23.08,23.52
11.7625,29251,32886,89,2347,23.08,23.52
11.7650,29240,32894,92,3051,23.08,23.52
11.7675,29232,32897,97,2054,23.08,23.52
11.7700,29244,32901,82,739,23.08,23.52
11.7725,29245,32882,84,120,23.08,23.52
11.7750,29245,32892,88,61,23.08,23.52
11.7775,29243,32894,89,653,23.08,23.52
11.7800,29246,32890,91,1100,23.08,23.52
11.7825,29243,32891,73,2440,23.08,23.52
11.7850,29245,32881,88,3094,23.08,23.52
11.7875,29240,32878,90,2005,23.08,23.52
11.7900,29231,32887,83,691,23.08,23.52
11.7925,29241,32886,87,96,23.08,23.52
11.7950,29237,32880,82,272,23.08,23.52
11.7975,29240,32888,85,767,23.08,23.52
11.8000,29245,32887,84,1045,23.08,23.52
11.8025,29240,32895,89,2515,23.08,23.52
11.8050,29240,32892,80,3132,23.08,23.52
11.8075,29238,32903,78,2024,23.08,23.52
11.8100,29254,32895,85,713,23.08,23.52
11.8125,29242,32894,87,119,23.08,23.52
11.8150,29236,32893,92,228,23.08,23.52
11.8175,29243,32887,93,701,23.08,23.52
11.8200,29238,32882,72,1009,23.08,23.52
11.8225,29239,32887,91,2482,23.08,23.52
11.8250,29245,32878,87,3176,23.08,23.52
11.8275,29232,32893,72,2030,23.08,23.52
11.8300,29228,32891,97,678,23.08,23.52
11.8325,29251,32903,80,96,23.08,23.52
11.8350,29231,32902,90,172,23.08,23.52
11.8375,29248,32899,89,788,23.08,23.52
11.8400,29245,32901,81,1128,23.08,23.52
11.8425,29247,32910,79,2416,23.08,23.52
11.8450,29244,32900,77,2952,23.08,23.52
11.8475,29240,32918,92,2070,23.08,23.52
11.8500,29237,32901,87,820,23.08,23.52
11.8525,29244,32896,94,320,23.08,23.52
11.8550,29252,32905,82,842,23.08,23.52
11.8575,29242,32918,91,1440,23.08,23.52
11.8600,29241,32894,80,1801,23.08,23.52
11.8625,29247,32903,86,3397,23.08,23.52
11.8650,29239,32905,85,4095,23.08,23.52
11.8675,29249,32910,81,2729,23.08,23.52
11.8700,29244,32920,96,1130,23.08,23.52
11.8725,29249,32910,94,361,23.08,23.52
11.8750,29249,32910,90,881,23.08,23.52
11.8775,29244,32919,91,1049,23.08,23.52
11.8800,29250,32919,92,1106,23.08,23.52
11.8825,29243,32905,84,1729,23.08,23.52
11.8850,29246,32895,97,2056,23.08,23.52
11.8875,29240,32897,97,1064,23.08,23.52
11.8900,29245,32907,93,150,23.08,23.52
11.8925,29252,32901,81,62,23.08,23.52
11.8950,29245,32906,81,16,23.08,23.52
11.8975,29252,32909,84,52,23.08,23.52
11.9000,29243,32895,83,967,23.08,23.52
11.9025,29248,32906,76,2176,23.08,23.52
11.9050,29240,32902,95,2752,23.08,23.52
11.9075,29244,32906,81,1952,23.08,23.52
11.9100,29242,32898,99,350,23.08,23.52
11.9125,29234,32886,99,100,23.08,23.52
11.9150,29230,32892,99,320,23.08,23.52
11.9175,29236,32886,93,680,23.08,23.52
11.9200,29236,32906,86,1384,23.08,23.52
11.9225,29227,32892,89,2412,23.08,23.52
11.9250,29250,32901,86,3002,23.08,23.52
11.9275,29242,32890,87,2046,23.08,23.52
11.9300,29242,32890,80,363,23.08,23.52
11.9325,29247,32900,85,93,23.08,23.52
11.9350,29240,32894,79,493,23.08,23.52
11.9375,29241,32891,82,957,23.08,23.52
11.9400,29230,32886,96,1486,23.08,23.52
11.9425,29234,32894,108,2528,23.08,23.52
11.9450,29242,32882,89,3184,23.08,23.52
11.9475,29232,32899,86,2138,23.08,23.52
11.9500,29246,32899,88,374,23.08,23.52
11.9525,29249,32905,88,104,23.08,23.52
11.9550,29239,32895,84,588,23.08,23.52
11.9575,29247,32899,97,947,23.08,23.52
11.9600,29250,32902,81,1498,23.08,23.52
11.9625,29247,32908,78,2528,23.08,23.52
11.9650,29237,32908,90,3044,23.08,23.52
11.9675,29241,32906,85,2064,23.08,23.52
11.9700,29238,32911,91,400,23.08,23.52
11.9725,29246,32904,82,110,23.08,23.52
11.9750,29244,32904,88,476,23.08,23.52
11.9775,29245,32913,96,924,23.08,23.52
11.9800,29240,32910,86,1534,23.08,23.52
11.9825,29244,32895,93,2477,23.08,23.52
11.9850,29248,32915,95,3065,23.08,23.52
11.9875,29245,32915,74,2109,23.08,23.52
11.9900,29253,32908,81,381,23.08,23.52
11.9925,29242,32914,90,121,23.08,23.52
11.9950,29252,32914,77,373,23.08,23.52
11.9975,29249,32916,84,764,23.08,23.52
12.0000,29252,32912,93,1463,23.08,23.52
12.0025,29242,32913,95,2562,23.08,23.52
12.0050,29241,32897,84,3001,23.08,23.52
12.0075,29252,32897,97,2188,23.08,23.52
12.0100,29248,32911,86,419,23.08,23.52
12.0125,29246,32912,93,112,23.08,23.52
12.0150,29237,32908,88,390,23.08,23.52
12.0175,29246,32914,93,860,23.08,23.52
12.0200,29243,32915,80,1526,23.08,23.52
12.0225,29244,32910,90,2528,23.08,23.52
12.0250,29258,32918,82,2962,23.08,23.52
12.0275,29244,32907,84,1265,23.08,23.52
12.0300,29249,32906,94,357,23.08,23.52
12.0325,29239,32897,87,194,23.08,23.52
12.0350,29248,32895,95,643,23.08,23.52
12.0375,29233,32897,79,1116,23.08,23.52
12.0400,29241,32888,72,1502,23.08,23.52
12.0425,29236,32903,99,2918,23.08,23.52
12.0450,29251,32908,81,3024,23.08,23.52
12.0475,29246,32912,76,1284,23.08,23.52
12.0500,29244,32902,96,361,23.08,23.52
12.0525,29250,32907,83,115,23.08,23.52
12.0550,29247,32900,74,455,23.08,23.52
12.0575,29246,32905,82,928,23.08,23.52
12.0600,29250,32902,82,1546,23.08,23.52
12.0625,29247,32896,90,2996,23.08,23.52
12.0650,29229,32891,94,2944,23.08,23.52
12.0675,29237,32887,86,1293,23.08,23.52
12.0700,29238,32883,83,359,23.08,23.52
12.0725,29238,32893,93,118,23.08,23.52
12.0750,29236,32881,94,509,23.08,23.52
12.0775,29225,32897,88,1040,23.08,23.52
12.0800,29240,32891,95,1564,23.08,23.52
12.0825,29240,32890,74,3004,23.08,23.52
12.0850,29242,32878,86,3094,23.08,23.52
12.0875,29235,32881,89,1312,23.08,23.52
12.0900,29235,32870,72,388,23.08,23.52
12.0925,29237,32867,82,102,23.08,23.52
12.0950,29229,32868,82,427,23.08,23.52
12.0975,29223,32864,91,1029,23.08,23.52
12.1000,29228,32852,81,1584,23.08,23.52
12.1025,29235,32852,87,3033,23.08,23.52
12.1050,29221,32858,78,3064,23.08,23.52
12.1075,29235,32855,78,1398,23.08,23.52
12.1100,29229,32862,78,380,23.08,23.52
12.1125,29223,32858,91,155,23.08,23.52
12.1150,29229,32863,76,582,23.08,23.52
12.1175,29226,32862,95,1003,23.08,23.52
12.1200,29225,32848,77,1512,23.08,23.52
12.1225,29226,32852,83,3060,23.08,23.52
12.1250,29218,32856,98,3245,23.08,23.52
12.1275,29224,32845,93,1304,23.08,23.52
12.1300,29224,32851,85,388,23.08,23.52
12.1325,29219,32842,84,87,23.08,23.52
12.1350,29215,32825,87,296,23.08,23.52
12.1375,29226,32839,75,1058,23.08,23.52
12.1400,29209,32817,78,1575,23.08,23.52
12.1425,29215,32846,92,2877,23.08,23.52
12.1450,29214,32835,95,2894,23.08,23.52
12.1475,29218,32826,86,1093,23.08,23.52
12.1500,29223,32831,83,298,23.08,23.52
12.1525,29214,32824,73,71,23.08,23.52
12.1550,29230,32830,82,352,23.08,23.52
12.1575,29202,32817,101,745,23.08,23.52
12.1600,29200,32810,97,1294,23.08,23.52
12.1625,29209,32808,102,2808,23.08,23.52
12.1650,29200,32814,89,2835,23.08,23.52
12.1675,29213,32821,99,974,23.08,23.52
12.1700,29202,32807,89,285,23.08,23.52
12.1725,29205,32808,75,39,23.08,23.52
12.1750,29212,32813,77,205,23.08,23.52
12.1775,29212,32812,82,742,23.08,23.52
12.1800,29211,32813,82,1268,23.08,23.52
12.1825,29206,32814,82,2776,23.08,23.52
12.1850,29200,32802,101,2348,23.08,23.52
12.1875,29199,32813,88,985,23.08,23.52
12.1900,29201,32787,96,137,23.08,23.52
12.1925,29209,32791,106,57,23.08,23.52
12.1950,29197,32787,89,537,23.08,23.52
12.1975,29193,32786,91,749,23.08,23.52
12.2000,29196,32791,83,1791,23.08,23.52
12.2025,29198,32797,70,2902,23.08,23.52
12.2050,29197,32793,82,2439,23.08,23.52
12.2075,29195,32791,75,988,23.08,23.52
12.2100,29202,32789,67,161,23.08,23.52
12.2125,29202,32784,71,80,23.08,23.52
12.2150,29195,32786,84,589,23.08,23.52
12.2175,29201,32790,95,886,23.08,23.52
12.2200,29193,32790,81,1880,23.08,23.52
12.2225,29191,32775,88,2812,23.08,23.52
12.2250,29201,32776,100,2526,23.08,23.52
