Time (s),PPG_Red,PPG_IR,PPG_Green,ECG,Temp_Ambient,Temp_Object
11.3150,29171,33289,79,1136,22.19,23.17
11.3175,29164,33287,87,1272,22.19,23.17
11.3200,29170,33277,78,1683,22.19,23.17
11.3225,29171,33289,87,2140,22.19,23.17
11.3250,29164,33284,77,1927,22.19,23.17
11.3275,29164,33282,82,1045,22.19,23.17
11.3300,29161,33279,102,844,22.19,23.17
11.3325,29152,33272,94,997,22.19,23.17
11.3350,29161,33278,96,1058,22.19,23.17
11.3375,29159,33260,93,1240,22.19,23.17
11.3400,29151,33265,76,1622,22.19,23.17
11.3425,29149,33287,90,1820,22.19,23.17
11.3450,29151,33271,93,1511,22.19,23.17
11.3475,29157,33273,86,744,22.19,23.17
11.3500,29161,33274,84,670,22.19,23.17
11.3525,29155,33283,91,827,22.19,23.17
11.3550,29151,33270,76,953,22.19,23.17
11.3575,29158,33270,87,1245,22.19,23.17
11.3600,29153,33275,81,1530,22.19,23.17
11.3625,29150,33271,93,1733,22.19,23.17
11.3650,29155,33258,78,1562,22.19,23.17
11.3675,29149,33252,80,688,22.19,23.17
11.3700,29146,33255,101,428,22.19,23.17
11.3725,29148,33272,86,693,22.19,23.17
11.3750,29156,33265,82,796,22.19,23.17
11.3775,29160,33276,88,882,22.19,23.17
11.3800,29156,33264,86,1242,22.19,23.17
11.3825,29154,33274,81,1797,22.19,23.17
11.3850,29158,33269,86,1447,22.19,23.17
11.3875,29161,33270,91,827,22.19,23.17
11.3900,29151,33255,82,634,22.19,23.17
11.3925,29152,33252,96,858,22.19,23.17
11.3950,29152,33256,108,877,22.19,23.17
11.3975,29153,33255,86,795,22.19,23.17
11.4000,29149,33262,89,1484,22.19,23.17
11.4025,29152,33270,87,1720,22.19,23.17
11.4050,29157,33267,74,1282,22.19,23.17
11.4075,29157,33271,79,842,22.19,23.17
11.4100,29156,33255,82,640,22.19,23.17
11.4125,29156,33264,77,813,22.19,23.17
11.4150,29159,33258,81,984,22.19,23.17
11.4175,29155,33269,85,1115,22.19,23.17
11.4200,29162,33270,81,1555,22.19,23.17
11.4225,29144,33255,99,1748,22.19,23.17
11.4250,29147,33242,99,1336,22.19,23.17
11.4275,29151,33254,92,810,22.19,23.17
11.4300,29156,33253,94,676,22.19,23.17
11.4325,29160,33252,79,850,22.19,23.17
11.4350,29155,33274,75,1082,22.19,23.17
11.4375,29162,33268,73,1286,22.19,23.17
11.4400,29158,33261,75,1655,22.19,23.17
11.4425,29152,33260,83,1756,22.19,23.17
11.4450,29155,33264,77,1219,22.19,23.17
11.4475,29156,33262,89,690,22.19,23.17
11.4500,29156,33256,78,625,22.19,23.17
11.4525,29150,33244,91,944,22.19,23.17
11.4550,29147,33252,88,1082,22.19,23.17
11.4575,29150,33242,86,1088,22.19,23.17
11.4600,29152,33250,86,1654,22.19,23.17
11.4625,29151,33244,74,1961,22.19,23.17
11.4650,29154,33268,79,1131,22.19,23.17
11.4675,29138,33266,81,673,22.19,23.17
11.4700,29142,33253,74,900,22.19,23.17
11.4725,29189,33247,77,1086,22.19,23.17
11.4750,29154,33264,52,1182,22.19,23.17
11.4775,29153,33243,61,1408,22.19,23.17
11.4800,29156,33229,103,1927,22.19,23.17
11.4825,29141,33229,102,1864,22.19,23.17
11.4850,29131,33263,77,1417,22.19,23.17
11.4875,29160,33256,55,708,22.19,23.17
11.4900,29166,33242,54,704,22.19,23.17
11.4925,29169,33234,84,1104,22.19,23.17
11.4950,29142,33239,74,1296,22.19,23.17
11.4975,29148,33231,88,1429,22.19,23.17
11.5000,29155,33216,81,1811,22.19,23.17
11.5025,29132,33237,73,1920,22.19,23.17
11.5050,29147,33242,99,1395,22.19,23.17
11.5075,29151,33254,92,678,22.19,23.17
11.5100,29148,33208,100,740,22.19,23.17
11.5125,29147,33222,95,999,22.19,23.17
11.5150,29143,33231,79,1197,22.19,23.17
11.5175,29140,33225,88,1285,22.2,23.17
11.5200,29139,33221,95,1805,22.2,23.17
11.5225,29136,33222,85,2026,22.2,23.17
11.5250,29131,33251,85,1528,22.2,23.17
11.5275,29146,33235,78,818,22.2,23.17
11.5300,29140,33245,87,615,22.2,23.17
11.5325,29142,33240,74,885,22.2,23.17
11.5350,29148,33232,85,1132,22.2,23.17
11.5375,29134,33240,78,1245,22.2,23.17
11.5400,29145,33236,84,1835,22.2,23.17
11.5425,29136,33223,92,1928,22.2,23.17
11.5450,29136,33233,96,1474,22.2,23.17
11.5475,29142,33238,103,727,22.2,23.17
11.5500,29139,33233,86,731,22.2,23.17
11.5525,29139,33223,91,1122,22.2,23.17
11.5550,29139,33240,88,1242,22.2,23.17
11.5575,29134,33237,88,1308,22.2,23.17
11.5600,29145,33243,82,1701,22.2,23.17
11.5625,29142,33245,79,1952,22.2,23.17
11.5650,29136,33243,84,1494,22.2,23.17
11.5675,29152,33231,89,714,22.2,23.17
11.5700,29153,33245,77,770,22.2,23.17
11.5725,29138,33236,83,1047,22.2,23.17
11.5750,29147,33234,88,1138,22.2,23.17
11.5775,29144,33216,91,1356,22.2,23.17
11.5800,29129,33232,81,1804,22.2,23.17
11.5825,29145,33220,98,1899,22.2,23.17
11.5850,29134,33227,90,1531,22.2,23.17
11.5875,29132,33237,83,770,22.2,23.17
11.5900,29147,33235,77,763,22.2,23.17
11.5925,29145,33245,81,983,22.2,23.17
11.5950,29148,33243,79,1123,22.2,23.17
11.5975,29142,33243,79,1365,22.2,23.17
11.6000,29144,33238,78,1779,22.2,23.17
11.6025,29146,33246,80,1826,22.2,23.17
11.6050,29144,33242,91,1357,22.2,23.17
11.6075,29136,33216,79,718,22.2,23.17
11.6100,29135,33224,81,789,22.2,23.17
11.6125,29145,33236,90,1090,22.2,23.17
11.6150,29133,33229,97,1113,22.2,23.17
11.6175,29147,33230,83,1333,22.2,23.17
11.6200,29147,33246,76,1837,22.2,23.17
11.6225,29136,33238,89,1807,22.2,23.17
11.6250,29142,33237,80,1372,22.2,23.17
11.6275,29147,33239,83,708,22.2,23.17
11.6300,29145,33238,84,741,22.2,23.17
11.6325,29145,33236,91,1037,22.2,23.17
11.6350,29137,33223,91,1168,22.2,23.17
11.6375,29141,33229,84,1560,22.2,23.17
11.6400,29138,33221,99,1950,22.2,23.17
11.6425,29134,33218,95,1876,22.2,23.17
11.6450,29134,33230,84,1312,22.2,23.17
11.6475,29125,33235,83,692,22.2,23.17
11.6500,29123,33220,78,778,22.2,23.17
11.6525,29138,33232,89,1018,22.2,23.17
11.6550,29128,33235,86,1075,22.2,23.17
11.6575,29146,33227,83,1449,22.2,23.17
11.6600,29142,33234,70,1956,22.2,23.17
11.6625,29138,33239,89,2016,22.2,23.17
11.6650,29139,33235,84,1538,22.2,23.17
11.6675,29138,33219,92,692,22.2,23.17
11.6700,29132,33217,87,649,22.2,23.17
11.6725,29124,33217,82,1034,22.2,23.17
11.6750,29130,33221,97,1214,22.2,23.17
11.6775,29137,33232,87,1447,22.2,23.17
11.6800,29127,33225,80,1916,22.2,23.17
11.6825,29138,33235,85,2033,22.2,23.17
11.6850,29133,33236,86,1637,22.2,23.17
11.6875,29144,33235,84,916,22.2,23.17
11.6900,29129,33240,87,893,22.2,23.17
11.6925,29134,33239,73,1103,22.2,23.17
11.6950,29136,33236,97,1238,22.2,23.17
11.6975,29132,33238,96,1524,22.2,23.17
11.7000,29137,33236,101,2206,22.2,23.17
11.7025,29131,33229,99,2116,22.2,23.17
11.7050,29134,33216,82,1266,22.2,23.17
11.7075,29144,33218,90,812,22.2,23.17
11.7100,29142,33236,87,895,22.2,23.17
11.7125,29133,33242,71,1021,22.2,23.17
11.7150,29136,33236,82,1094,22.2,23.17
11.7175,29141,33236,88,1350,22.2,23.17
11.7200,29142,33228,87,2040,22.2,23.17
11.7225,29141,33229,78,2046,22.2,23.17
11.7250,29128,33235,80,1156,22.2,23.17
11.7275,29128,33225,100,635,22.2,23.17
11.7300,29125,33243,95,563,22.2,23.17
11.7325,29127,33220,83,807,22.2,23.17
11.7350,29129,33221,88,858,22.2,23.17
11.7375,29136,33209,90,992,22.2,23.17
11.7400,29130,33228,91,1573,22.2,23.17
11.7425,29134,33236,79,1466,22.2,23.17
11.7450,29141,33243,78,613,22.2,23.17
11.7475,29140,33230,87,200,22.2,23.17
11.7500,29138,33235,77,336,22.2,23.17
11.7525,29136,33235,82,543,22.2,23.17
11.7550,29140,33235,81,542,22.2,23.17
11.7575,29147,33242,84,762,22.2,23.17
11.7600,29128,33222,88,1331,22.2,23.17
11.7625,29134,33239,91,1318,22.2,23.17
11.7650,29126,33236,83,746,22.2,23.17
11.7675,29137,33228,85,362,22.2,23.17
11.7700,29138,33241,88,326,22.2,23.17
11.7725,29135,33247,96,360,22.2,23.17
11.7750,29142,33240,89,491,22.2,23.17
11.7775,29142,33244,68,807,22.2,23.17
11.7800,29145,33245,88,1399,22.2,23.17
11.7825,29136,33247,87,1417,22.2,23.17
11.7850,29141,33246,85,834,22.2,23.17
11.7875,29145,33254,88,510,22.2,23.17
11.7900,29145,33238,81,789,22.2,23.17
11.7925,29140,33241,98,939,22.2,23.17
11.7950,29140,33243,95,1119,22.2,23.17
11.7975,29143,33244,86,1357,22.2,23.17
11.8000,29138,33230,92,1813,22.2,23.17
11.8025,29133,33232,83,1786,22.2,23.17
11.8050,29144,33254,84,935,22.2,23.17
11.8075,29136,33238,92,657,22.2,23.17
11.8100,29137,33255,92,1114,22.2,23.17
11.8125,29132,33251,91,1490,22.2,23.17
11.8150,29147,33254,76,1624,22.2,23.17
11.8175,29140,33254,84,1949,22.2,23.17
11.8200,29148,33253,88,2584,22.2,23.17
11.8225,29141,33249,82,2564,22.2,23.17
11.8250,29137,33247,99,1793,22.2,23.17
11.8275,29139,33237,88,1283,22.2,23.17
11.8300,29135,33237,94,1283,22.2,23.17
11.8325,29135,33245,85,1519,22.2,23.17
11.8350,29147,33255,85,1768,22.2,23.17
11.8375,29132,33254,82,1977,22.2,23.17
11.8400,29158,33258,83,2434,22.2,23.17
11.8425,29141,33260,75,2381,22.2,23.17
11.8450,29158,33262,73,1555,22.2,23.17
11.8475,29148,33272,88,1116,22.2,23.17
11.8500,29160,33272,90,1337,22.2,23.17
11.8525,29146,33275,78,1578,22.2,23.17
11.8550,29150,33270,81,1489,22.2,23.17
11.8575,29144,33253,95,1943,22.2,23.17
11.8600,29143,33259,75,2377,22.2,23.17
11.8625,29141,33244,85,2133,22.2,23.17
11.8650,29147,33262,90,1416,22.2,23.17
11.8675,29153,33273,90,925,22.2,23.17
11.8700,29145,33283,72,1202,22.2,23.17
11.8725,29156,33281,88,1448,22.2,23.17
11.8750,29152,33273,91,1488,22.2,23.17
11.8775,29157,33285,75,1900,22.2,23.17
11.8800,29158,33273,77,2274,22.2,23.17
11.8825,29162,33284,82,2058,22.2,23.17
11.8850,29161,33282,94,1475,22.2,23.17
11.8875,29150,33280,82,969,22.2,23.17
11.8900,29158,33270,100,987,22.2,23.17
11.8925,29158,33277,101,1353,22.2,23.17
11.8950,29154,33274,87,1494,22.2,23.17
11.8975,29146,33274,76,1906,22.2,23.17
11.9000,29149,33292,84,2184,22.2,23.17
11.9025,29161,33292,95,1928,22.2,23.17
11.9050,29152,33273,80,1308,22.2,23.17
11.9075,29160,33283,87,914,22.2,23.17
11.9100,29166,33291,78,1166,22.2,23.17
11.9125,29164,33278,77,1547,22.2,23.17
11.9150,29157,33286,78,1640,22.2,23.17
11.9175,29154,33280,77,1919,22.2,23.17
11.9200,29140,33281,87,2186,22.2,23.17
11.9225,29151,33269,82,1835,22.2,23.17
11.9250,29152,33266,86,1177,22.2,23.17
11.9275,29157,33285,93,800,22.2,23.17
11.9300,29146,33276,76,1044,22.2,23.17
11.9325,29156,33290,88,1249,22.2,23.17
11.9350,29148,33278,87,1355,22.2,23.17
11.9375,29159,33287,83,1789,22.2,23.17
11.9400,29153,33275,73,2217,22.2,23.17
11.9425,29157,33285,83,1885,22.2,23.17
11.9450,29162,33275,70,1228,22.2,23.17
11.9475,29150,33291,85,808,22.2,23.17
11.9500,29146,33280,92,950,22.2,23.17
11.9525,29151,33277,93,1258,22.2,23.17
11.9550,29146,33269,92,1401,22.2,23.17
11.9575,29148,33276,88,1840,22.2,23.17
11.9600,29151,33271,87,2163,22.2,23.17
11.9625,29143,33276,77,1919,22.2,23.17
11.9650,29148,33275,82,1392,22.2,23.17
11.9675,29152,33290,80,1007,22.2,23.17
11.9700,29140,33283,82,1097,22.2,23.17
11.9725,29161,33287,85,1308,22.2,23.17
11.9750,29145,33279,82,1415,22.2,23.17
11.9775,29159,33281,77,1904,22.2,23.17
11.9800,29158,33278,87,2204,22.2,23.17
11.9825,29148,33272,88,1874,22.2,23.17
11.9850,29152,33278,88,1289,22.2,23.17
11.9875,29154,33269,81,762,22.2,23.17
11.9900,29161,33270,100,945,22.2,23.17
11.9925,29144,33275,86,1440,22.2,23.17
11.9950,29148,33275,84,1434,22.2,23.17
11.9975,29155,33280,94,1903,22.2,23.17
12.0000,29146,33261,93,2354,22.2,23.17
12.0025,29153,33272,83,2043,22.2,23.17
12.0050,29154,33255,93,1303,22.2,23.17
12.0075,29160,33276,91,782,22.2,23.17
12.0100,29153,33281,75,1038,22.2,23.17
12.0125,29159,33271,72,1154,22.2,23.17
12.0150,29145,33250,104,1281,22.2,23.17
12.0175,29143,33256,94,1828,22.2,23.17
12.0200,29137,33252,97,2057,22.2,23.17
12.0225,29142,33269,96,1526,22.2,23.17
12.0250,29125,33280,77,626,22.2,23.17
12.0275,29183,33246,83,682,22.2,23.17
12.0300,29158,33247,52,976,22.2,23.17
12.0325,29145,33263,48,1085,22.2,23.17
12.0350,29149,33250,55,1083,22.2,23.17
12.0375,29150,33231,106,1804,22.2,23.17
12.0400,29133,33249,92,1901,22.2,23.17
12.0425,29126,33284,73,1165,22.2,23.17
12.0450,29168,33251,68,564,22.2,23.17
12.0475,29148,33251,79,546,22.2,23.17
12.0500,29143,33249,98,738,22.2,23.17
12.0525,29141,33226,76,868,22.2,23.17
12.0550,29140,33216,50,1112,22.2,23.17
12.0575,29123,33236,73,1484,22.2,23.17
12.0600,29158,33278,87,1695,22.2,23.17
12.0625,29148,33272,88,1356,22.2,23.17
12.0650,29138,33229,91,440,22.2,23.17
12.0675,29138,33236,88,235,22.2,23.17
12.0700,29133,33240,95,514,22.2,23.08
12.0725,29137,33262,82,707,22.2,23.08
12.0750,29141,33247,83,869,22.2,23.08
12.0775,29127,33226,91,1317,22.2,23.08
12.0800,29130,33225,85,1632,22.2,23.08
12.0825,29133,33229,84,1278,22.2,23.08
12.0850,29136,33233,87,509,22.2,23.08
12.0875,29127,33224,78,287,22.2,23.08
12.0900,29139,33240,93,509,22.2,23.08
12.0925,29135,33239,87,782,22.2,23.08
12.0950,29130,33240,77,821,22.2,23.08
12.0975,29130,33235,92,1114,22.2,23.08
12.1000,29139,33240,85,1625,22.2,23.08
12.1025,29143,33235,86,1334,22.2,23.08
12.1050,29135,33233,92,352,22.2,23.08
12.1075,29131,33220,103,192,22.2,23.08
12.1100,29133,33229,88,532,22.2,23.08
12.1125,29127,33213,94,713,22.2,23.08
12.1150,29129,33232,80,919,22.2,23.08
12.1175,29126,33217,100,1259,22.2,23.08
12.1200,29128,33228,92,1628,22.2,23.08
12.1225,29128,33227,89,1358,22.2,23.08
12.1250,29134,33234,81,595,22.2,23.08
12.1275,29128,33240,84,420,22.2,23.08
12.1300,29136,33246,95,678,22.2,23.08
12.1325,29131,33238,80,990,22.2,23.08
12.1350,29144,33238,90,1002,22.2,23.08
12.1375,29128,33238,78,1275,22.2,23.08
12.1400,29134,33236,86,1780,22.2,23.08
12.1425,29131,33220,88,1546,22.2,23.08
12.1450,29117,33208,93,616,22.2,23.08
12.1475,29122,33226,86,425,22.2,23.08
12.1500,29120,33227,72,729,22.2,23.08
12.1525,29129,33217,92,945,22.2,23.08
12.1550,29129,33230,84,1166,22.2,23.08
12.1575,29119,33238,93,1398,22.2,23.08
12.1600,29128,33237,86,1723,22.2,23.08
12.1625,29127,33235,84,1606,22.2,23.08
12.1650,29136,33236,88,980,22.2,23.08
12.1675,29123,33232,98,699,22.2,23.08
12.1700,29120,33245,81,882,22.2,23.08
12.1725,29133,33245,94,1047,22.2,23.08
12.1750,29132,33230,69,1094,22.2,23.08
12.1775,29131,33227,87,1669,22.2,23.08
12.1800,29126,33232,82,1907,22.2,23.08
12.1825,29123,33229,86,1452,22.2,23.08
12.1850,29130,33240,81,788,22.2,23.08
12.1875,29141,33236,84,564,22.2,23.08
12.1900,29130,33249,90,905,22.2,23.08
12.1925,29141,33248,84,1260,22.2,23.08
12.1950,29139,33246,88,1394,22.2,23.08
12.1975,29135,33237,86,1769,22.2,23.08
12.2000,29129,33215,89,1905,22.2,23.08
12.2025,29142,33245,80,1410,22.2,23.08
12.2050,29143,33235,91,831,22.2,23.08
12.2075,29124,33221,80,716,22.2,23.08
12.2100,29124,33233,103,1013,22.2,23.08
12.2125,29135,33237,75,1136,22.2,23.08
12.2150,29129,33247,73,1192,22.2,23.08
12.2175,29131,33218,96,1728,22.2,23.08
12.2200,29134,33236,90,1904,22.2,23.08
12.2225,29126,33251,89,1383,22.2,23.08
12.2250,29136,33246,84,840,22.2,23.08
12.2275,29136,33243,93,791,22.2,23.08
12.2300,29135,33250,90,921,22.2,23.08
12.2325,29133,33214,86,1005,22.2,23.08
12.2350,29127,33237,89,1211,22.2,23.08
12.2375,29137,33231,97,1944,22.2,23.08
12.2400,29135,33218,96,2080,22.2,23.08
12.2425,29124,33251,95,1300,22.2,23.08
12.2450,29125,33240,77,752,22.2,23.08
12.2475,29132,33248,81,705,22.2,23.08
12.2500,29130,33242,80,913,22.2,23.08
12.2525,29135,33247,94,1182,22.2,23.08
12.2550,29139,33249,87,1362,22.2,23.08
12.2575,29134,33243,77,1891,22.2,23.08
12.2600,29130,33242,79,1949,22.2,23.08
12.2625,29133,33249,79,1453,22.2,23.08
12.2650,29130,33227,91,913,22.2,23.08
12.2675,29128,33240,84,680,22.2,23.08
12.2700,29123,33236,92,817,22.2,23.08
12.2725,29128,33216,83,1008,22.2,23.08
12.2750,29130,33222,83,1290,22.2,23.08
12.2775,29114,33234,74,1904,22.2,23.08
12.2800,29123,33228,96,2022,22.2,23.08
12.2825,29137,33234,92,1322,22.2,23.08
12.2850,29118,33234,91,893,22.2,23.08
12.2875,29119,33236,72,933,22.2,23.08
12.2900,29123,33227,88,992,22.2,23.08
12.2925,29131,33239,88,1104,22.2,23.08
12.2950,29124,33237,80,1329,22.2,23.08
12.2975,29117,33229,96,1904,22.2,23.08
12.3000,29120,33222,101,1912,22.2,23.08
12.3025,29122,33219,92,1568,22.2,23.08
12.3050,29115,33235,85,1134,22.2,23.08
12.3075,29122,33230,76,729,22.2,23.08
12.3100,29130,33226,84,811,22.2,23.08
12.3125,29125,33234,85,1020,22.2,23.08
12.3150,29130,33237,84,1222,22.2,23.08
12.3175,29130,33234,93,1831,22.2,23.08
12.3200,29121,33238,85,1900,22.2,23.08
12.3225,29128,33243,92,1332,22.2,23.08
12.3250,29121,33253,95,642,22.2,23.08
12.3275,29115,33222,82,750,22.2,23.08
12.3300,29127,33232,94,1118,22.2,23.08
12.3325,29127,33228,73,1130,22.2,23.08
12.3350,29124,33226,88,1457,22.2,23.08
12.3375,29129,33222,93,1795,22.2,23.08
12.3400,29124,33242,91,1854,22.2,23.08
12.3425,29128,33242,81,1496,22.2,23.08
12.3450,29123,33237,80,811,22.2,23.08
12.3475,29123,33233,92,749,22.2,23.08
12.3500,29135,33239,85,1047,22.2,23.08
12.3525,29126,33238,82,1087,22.2,23.08
12.3550,29134,33246,81,1454,22.2,23.08
12.3575,29134,33234,93,1897,22.2,23.08
12.3600,29133,33249,92,1909,22.2,23.08
12.3625,29123,33230,98,1294,22.2,23.08
12.3650,29125,33230,102,670,22.2,23.08
12.3675,29128,33221,91,845,22.2,23.08
12.3700,29124,33230,81,1136,22.2,23.08
12.3725,29130,33244,84,1209,22.2,23.08
12.3750,29120,33247,75,1423,22.2,23.08
12.3775,29133,33247,74,1782,22.2,23.08
12.3800,29122,33233,95,1839,22.2,23.08
12.3825,29133,33248,74,1402,22.2,23.08
12.3850,29125,33252,82,726,22.2,23.08
12.3875,29141,33249,75,752,22.2,23.08
12.3900,29135,33243,68,1225,22.2,23.08
12.3925,29134,33244,99,1322,22.2,23.08
12.3950,29124,33245,87,1436,22.2,23.08
12.3975,29128,33239,89,1784,22.2,23.08
12.4000,29140,33240,85,1902,22.2,23.08
12.4025,29123,33252,68,1366,22.2,23.08
12.4050,29132,33253,98,686,22.2,23.08
12.4075,29128,33252,86,942,22.2,23.08
12.4100,29143,33249,85,1137,22.2,23.08
12.4125,29133,33254,82,1068,22.2,23.08
12.4150,29139,33252,78,1345,22.2,23.08
12.4175,29139,33246,83,1880,22.2,23.08
12.4200,29127,33245,78,1865,22.2,23.08
12.4225,29134,33229,101,1378,22.2,23.08
12.4250,29130,33253,94,654,22.2,23.08
12.4275,29134,33247,88,804,22.2,23.08
12.4300,29124,33239,92,1069,22.2,23.08
12.4325,29129,33249,86,1133,22.2,23.08
12.4350,29127,33243,80,1365,22.2,23.08
12.4375,29132,33244,102,1952,22.2,23.08
12.4400,29131,33252,89,1970,22.2,23.08
12.4425,29127,33255,79,1396,22.2,23.08
12.4450,29147,33253,73,658,22.2,23.08
12.4475,29133,33255,77,747,22.2,23.08
12.4500,29137,33254,84,1072,22.2,23.08
12.4525,29133,33254,83,1267,22.2,23.08
12.4550,29134,33237,92,1469,22.2,23.08
12.4575,29129,33242,80,1831,22.2,23.08
12.4600,29123,33235,98,1979,22.2,23.08
12.4625,29122,33240,99,1478,22.2,23.08
12.4650,29127,33241,84,643,22.2,23.08
12.4675,29132,33245,91,660,22.2,23.08
12.4700,29139,33256,76,1013,22.2,23.08
12.4725,29129,33258,93,1256,22.2,23.08
12.4750,29135,33258,78,1554,22.2,23.08
12.4775,29125,33252,88,1908,22.2,23.08
12.4800,29135,33269,89,1939,22.2,23.08
12.4825,29130,33247,93,1097,22.2,23.08
12.4850,29139,33263,85,667,22.2,23.08
12.4875,29137,33244,91,776,22.2,23.08
12.4900,29123,33246,90,1074,22.2,23.08
12.4925,29136,33249,85,1348,22.2,23.08
12.4950,29130,33252,93,1472,22.2,23.08
12.4975,29137,33265,79,1986,22.2,23.08
12.5000,29134,33267,82,1906,22.2,23.08
12.5025,29147,33266,71,1056,22.2,23.08
12.5050,29132,33271,76,702,22.2,23.08
12.5075,29142,33259,86,820,22.2,23.08
12.5100,29133,33275,80,959,22.2,23.08
12.5125,29136,33272,90,1164,22.2,23.08
12.5150,29146,33275,83,1525,22.2,23.08
12.5175,29141,33265,79,2118,22.2,23.08
12.5200,29131,33259,84,1928,22.2,23.08
12.5225,29134,33242,91,1008,22.2,23.08
12.5250,29139,33260,75,584,22.2,23.08
12.5275,29124,33274,73,736,22.2,23.08
12.5300,29132,33260,90,1104,22.2,23.08
12.5325,29134,33282,87,1393,22.2,23.08
12.5350,29151,33276,78,1548,22.2,23.08
12.5375,29148,33283,81,1909,22.2,23.08
12.5400,29154,33279,77,1775,22.2,23.08
12.5425,29142,33266,86,1122,22.2,23.08
12.5450,29151,33289,83,762,22.2,23.08
12.5475,29142,33265,93,862,22.2,23.08
12.5500,29145,33277,79,1048,22.2,23.08
12.5525,29145,33263,88,1201,22.2,23.08
12.5550,29144,33275,97,1619,22.2,23.08
12.5575,29154,33273,97,2025,22.2,23.08
12.5600,29154,33286,99,1889,22.2,23.08
12.5625,29134,33279,84,1186,22.2,23.08
12.5650,29136,33288,89,788,22.2,23.08
12.5675,29155,33287,78,905,22.2,23.08
12.5700,29152,33287,81,1058,22.2,23.08
12.5725,29125,33297,78,1244,22.2,23.08
12.5750,29121,33308,65,1604,22.2,23.08
12.5775,29161,33292,84,2067,22.2,23.08
12.5800,29181,33292,63,1769,22.2,23.08
12.5825,29156,33294,55,710,22.2,23.08
12.5850,29137,33284,71,613,22.2,23.08
12.5875,29158,33263,78,996,22.2,23.08
12.5900,29138,33308,83,1070,22.2,23.08
12.5925,29132,33315,77,1221,22.2,23.08
12.5950,29171,33297,62,1824,22.2,23.08
12.5975,29185,33307,60,2098,22.2,23.08
12.6000,29164,33294,82,1587,22.2,23.08
12.6025,29151,33306,78,958,22.2,23.08
12.6050,29149,33286,94,728,22.2,23.08
12.6075,29156,33274,79,910,22.2,23.08
12.6100,29135,33303,64,1058,22.2,23.08
12.6125,29134,33282,87,1146,22.2,23.08
12.6150,29179,33296,97,1600,22.2,23.08
12.6175,29159,33288,91,2033,22.2,23.08
12.6200,29146,33293,96,1976,22.2,23.08
12.6225,29150,33294,101,1148,22.2,23.08
12.6250,29156,33296,92,708,22.19,23.1
12.6275,29155,33309,87,704,22.19,23.1
12.6300,29164,33308,84,912,22.19,23.1
12.6325,29168,33319,96,1206,22.19,23.1
12.6350,29159,33317,93,1440,22.19,23.1
12.6375,29172,33319,81,1905,22.19,23.1
12.6400,29160,33321,82,1918,22.19,23.1
12.6425,29170,33329,73,1262,22.19,23.1
12.6450,29151,33314,103,760,22.19,23.1
12.6475,29157,33296,83,779,22.19,23.1
12.6500,29157,33310,96,1047,22.19,23.1
12.6525,29153,33306,100,1316,22.19,23.1
12.6550,29152,33286,89,1806,22.19,23.1
12.6575,29150,33314,91,1952,22.19,23.1
12.6600,29153,33324,81,1632,22.19,23.1
12.6625,29159,33319,79,1084,22.19,23.1
12.6650,29157,33321,84,759,22.19,23.1
12.6675,29163,33314,94,895,22.19,23.1
12.6700,29164,33325,86,1192,22.19,23.1
12.6725,29165,33326,84,1277,22.19,23.1
12.6750,29164,33319,92,1600,22.19,23.1
12.6775,29167,33317,87,1853,22.19,23.1
12.6800,29165,33323,78,1575,22.19,23.1
12.6825,29162,33310,94,1026,22.19,23.1
12.6850,29160,33315,80,683,22.19,23.1
12.6875,29152,33315,90,820,22.19,23.1
12.6900,29157,33313,89,888,22.19,23.1
12.6925,29154,33331,88,1104,22.19,23.1
12.6950,29167,33326,79,1867,22.19,23.1
12.6975,29160,33318,78,2103,22.19,23.1
12.7000,29164,33322,83,1582,22.19,23.1
12.7025,29168,33323,77,1021,22.19,23.1
12.7050,29146,33328,89,812,22.19,23.1
12.7075,29157,33318,95,1040,22.19,23.1
12.7100,29146,33315,79,1299,22.19,23.1
12.7125,29162,33324,93,1247,22.19,23.1
12.7150,29154,33321,87,1574,22.19,23.1
12.7175,29168,33314,81,1927,22.19,23.1
12.7200,29160,33325,89,1657,22.19,23.1
12.7225,29161,33324,85,1142,22.19,23.1
12.7250,29170,33332,85,674,22.19,23.1
12.7275,29166,33333,85,745,22.19,23.1
12.7300,29164,33335,87,1089,22.19,23.1
12.7325,29166,33336,73,1172,22.19,23.1
12.7350,29163,33333,71,1700,22.19,23.1
12.7375,29165,33326,75,2040,22.19,23.1
12.7400,29159,33332,73,1777,22.19,23.1
12.7425,29165,33326,101,1072,22.19,23.1
12.7450,29156,33321,94,651,22.19,23.1
12.7475,29164,33330,83,914,22.19,23.1
12.7500,29155,33324,95,1056,22.19,23.1
12.7525,29154,33309,69,1086,22.19,23.1
12.7550,29158,33323,82,1564,22.19,23.1
12.7575,29158,33313,89,1895,22.19,23.1
12.7600,29160,33332,78,1600,22.19,23.1
12.7625,29158,33325,87,1223,22.19,23.1
12.7650,29167,33322,79,856,22.19,23.1
12.7675,29150,33325,80,894,22.19,23.1
12.7700,29158,33333,88,1133,22.19,23.1
12.7725,29162,33328,83,1239,22.19,23.1
12.7750,29161,33326,97,1652,22.19,23.1
12.7775,29147,33315,88,1910,22.19,23.1
12.7800,29165,33305,90,1571,22.19,23.1
12.7825,29156,33312,92,1026,22.19,23.1
12.7850,29156,33316,82,772,22.19,23.1
